v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
188,92,8,47846.0,87720.0,27810708.273015227,51319689.3597435,0.5454400364797082,0.5419110797430249,83,358,0,4783.0793272737,38732,5781,32951,0.20645161290322578,0.16995818429140008,143,1154.0793272737003,3629.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
188,92,7,47846.0,87720.0,27810708.273015227,51319689.3597435,0.5454400364797082,0.5419110797430249,83,359,0,4789.802389871553,39955,5994,33961,0.177213452299245,0.14451609652879238,160,737.8023898715529,4052.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
189,92,7,47846.0,87720.0,27810708.273015227,51319689.3597435,0.5454400364797082,0.5419110797430249,83,360,1,4819.0,39955,5994,33961,0.177213452299245,0.14451609652879238,188,196.5796238556912,4819.0,8,19,False,"{0: 18, 1: 57, 2: 41, 3: 9, 4: 8, 5: 47, 6: 0}","{(2, 0): [(41, 39), (39, 18)], (3, 2): [(9, 43), (43, 41)], (4, 1): [(8, 69), (69, 57)], (4, 2): [(8, 17), (17, 61), (61, 41)], (5, 0): [(47, 52), (52, 18)], (5, 1): [(47, 5), (5, 81), (81, 57)], (5, 2): [(47, 41)], (5, 3): [(47, 43), (43, 9)], (5, 4): [(47, 43), (43, 9), (9, 8)], (6, 1): []}","{(0, 18): {'cpu': 26}, (1, 57): {'cpu': 41}, (2, 41): {'cpu': 20}, (3, 9): {'cpu': 10}, (4, 8): {'cpu': 11}, (5, 47): {'cpu': 10}, (6, 0): {'cpu': 5}}","{((2, 0), (41, 39)): {'bw': 49}, ((2, 0), (39, 18)): {'bw': 49}, ((3, 2), (9, 43)): {'bw': 4}, ((3, 2), (43, 41)): {'bw': 4}, ((4, 1), (8, 69)): {'bw': 6}, ((4, 1), (69, 57)): {'bw': 6}, ((4, 2), (8, 17)): {'bw': 22}, ((4, 2), (17, 61)): {'bw': 22}, ((4, 2), (61, 41)): {'bw': 22}, ((5, 0), (47, 52)): {'bw': 3}, ((5, 0), (52, 18)): {'bw': 3}, ((5, 1), (47, 5)): {'bw': 10}, ((5, 1), (5, 81)): {'bw': 10}, ((5, 1), (81, 57)): {'bw': 10}, ((5, 2), (47, 41)): {'bw': 37}, ((5, 3), (47, 43)): {'bw': 5}, ((5, 3), (43, 9)): {'bw': 5}, ((5, 4), (47, 43)): {'bw': 20}, ((5, 4), (43, 9)): {'bw': 20}, ((5, 4), (9, 8)): {'bw': 20}}",0.0,0.0,302.0,151.0,451,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],7.0,10.0
190,93,8,48241.0,88462.0,28809231.000073895,53195395.34323092,0.5453301982772264,0.5415737737108453,83,361,1,4845.0,39213,5788,33425,0.20549073438572407,0.15801803617310695,189,2527.905638123209,4845.0,8,9,True,"{0: 8, 1: 41, 2: 9, 3: 47, 4: 18, 5: 61, 6: 57, 7: 7}","{(2, 0): [(9, 8)], (2, 1): [(9, 39), (39, 41)], (3, 0): [(47, 43), (43, 9), (9, 8)], (6, 0): [(57, 69), (69, 7), (7, 52), (52, 8)], (6, 4): [(57, 60), (60, 33), (33, 18)], (6, 5): [(57, 60), (60, 61)], (7, 1): [(7, 11), (11, 41)], (7, 2): [(7, 52), (52, 8), (8, 9)], (7, 5): [(7, 69), (69, 9), (9, 61)]}","{(0, 8): {'cpu': 11}, (1, 41): {'cpu': 21}, (2, 9): {'cpu': 2}, (3, 47): {'cpu': 11}, (4, 18): {'cpu': 33}, (5, 61): {'cpu': 36}, (6, 57): {'cpu': 46}, (7, 7): {'cpu': 46}}","{((2, 0), (9, 8)): {'bw': 11}, ((2, 1), (9, 39)): {'bw': 28}, ((2, 1), (39, 41)): {'bw': 28}, ((3, 0), (47, 43)): {'bw': 28}, ((3, 0), (43, 9)): {'bw': 28}, ((3, 0), (9, 8)): {'bw': 28}, ((6, 0), (57, 69)): {'bw': 44}, ((6, 0), (69, 7)): {'bw': 44}, ((6, 0), (7, 52)): {'bw': 44}, ((6, 0), (52, 8)): {'bw': 44}, ((6, 4), (57, 60)): {'bw': 15}, ((6, 4), (60, 33)): {'bw': 15}, ((6, 4), (33, 18)): {'bw': 15}, ((6, 5), (57, 60)): {'bw': 13}, ((6, 5), (60, 61)): {'bw': 13}, ((7, 1), (7, 11)): {'bw': 12}, ((7, 1), (11, 41)): {'bw': 12}, ((7, 2), (7, 52)): {'bw': 27}, ((7, 2), (52, 8)): {'bw': 27}, ((7, 2), (8, 9)): {'bw': 27}, ((7, 5), (7, 69)): {'bw': 11}, ((7, 5), (69, 9)): {'bw': 11}, ((7, 5), (9, 61)): {'bw': 11}}",742.0,395.0,412.0,206.0,189,206.0,189,206.0,536,347,0.532345013477089,1875705.983487421,998522.7270586676,1345.7179609955087,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,9.0
191,94,9,48757.0,89391.0,28836108.255296033,53243784.82017155,0.5454352227852916,0.541586372056169,83,362,1,4876.0,38284,5575,32709,0.23472889498970484,0.17605420928006443,190,52.08770391886883,4876.0,8,13,True,"{0: 78, 1: 9, 2: 1, 3: 50, 4: 40, 5: 21, 6: 76, 7: 53}","{(1, 0): [(9, 24), (24, 25), (25, 78)], (2, 0): [(1, 45), (45, 78)], (2, 1): [(1, 38), (38, 9)], (3, 2): [(50, 7), (7, 1)], (4, 3): [(40, 5), (5, 50)], (5, 0): [(21, 61), (61, 53), (53, 78)], (5, 1): [(21, 61), (61, 9)], (6, 2): [(76, 70), (70, 1)], (6, 4): [(76, 12), (12, 2), (2, 40)], (7, 0): [(53, 78)], (7, 2): [(53, 2), (2, 43), (43, 1)], (7, 3): [(53, 78), (78, 50)], (7, 5): [(53, 61), (61, 21)]}","{(0, 78): {'cpu': 1}, (1, 9): {'cpu': 36}, (2, 1): {'cpu': 43}, (3, 50): {'cpu': 46}, (4, 40): {'cpu': 28}, (5, 21): {'cpu': 21}, (6, 76): {'cpu': 3}, (7, 53): {'cpu': 35}}","{((1, 0), (9, 24)): {'bw': 25}, ((1, 0), (24, 25)): {'bw': 25}, ((1, 0), (25, 78)): {'bw': 25}, ((2, 0), (1, 45)): {'bw': 20}, ((2, 0), (45, 78)): {'bw': 20}, ((2, 1), (1, 38)): {'bw': 29}, ((2, 1), (38, 9)): {'bw': 29}, ((3, 2), (50, 7)): {'bw': 45}, ((3, 2), (7, 1)): {'bw': 45}, ((4, 3), (40, 5)): {'bw': 19}, ((4, 3), (5, 50)): {'bw': 19}, ((5, 0), (21, 61)): {'bw': 22}, ((5, 0), (61, 53)): {'bw': 22}, ((5, 0), (53, 78)): {'bw': 22}, ((5, 1), (21, 61)): {'bw': 0}, ((5, 1), (61, 9)): {'bw': 0}, ((6, 2), (76, 70)): {'bw': 33}, ((6, 2), (70, 1)): {'bw': 33}, ((6, 4), (76, 12)): {'bw': 31}, ((6, 4), (12, 2)): {'bw': 31}, ((6, 4), (2, 40)): {'bw': 31}, ((7, 0), (53, 78)): {'bw': 1}, ((7, 2), (53, 2)): {'bw': 33}, ((7, 2), (2, 43)): {'bw': 33}, ((7, 2), (43, 1)): {'bw': 33}, ((7, 3), (53, 78)): {'bw': 5}, ((7, 3), (78, 50)): {'bw': 5}, ((7, 5), (53, 61)): {'bw': 40}, ((7, 5), (61, 21)): {'bw': 40}}",929.0,516.0,426.0,213.0,303,213.0,303,213.0,716,413,0.5554359526372443,48389.476940629145,26877.25522213632,28.931383446863634,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,13.0
192,94,9,48757.0,89391.0,28836108.255296033,53243784.82017155,0.5454352227852916,0.541586372056169,83,363,1,4904.0,38284,5575,32709,0.23472889498970484,0.17605420928006443,191,286.90904257639977,4904.0,8,16,False,"{0: 88, 1: 14, 2: 20, 3: 29}","{(1, 0): [(14, 19), (19, 72), (72, 22), (22, 88)], (2, 0): [(20, 95), (95, 22), (22, 88)], (2, 1): [(20, 65), (65, 75), (75, 14)], (3, 0): []}","{(0, 88): {'cpu': 30}, (1, 14): {'cpu': 2}, (2, 20): {'cpu': 26}, (3, 29): {'cpu': 1}}","{((1, 0), (14, 19)): {'bw': 18}, ((1, 0), (19, 72)): {'bw': 18}, ((1, 0), (72, 22)): {'bw': 18}, ((1, 0), (22, 88)): {'bw': 18}, ((2, 0), (20, 95)): {'bw': 48}, ((2, 0), (95, 22)): {'bw': 48}, ((2, 0), (22, 88)): {'bw': 48}, ((2, 1), (20, 65)): {'bw': 20}, ((2, 1), (65, 75)): {'bw': 20}, ((2, 1), (75, 14)): {'bw': 20}}",0.0,0.0,258.0,129.0,518,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],4.0,4.0
193,95,10,49212.0,90068.0,28931119.96478911,53385153.8912195,0.546387174135098,0.5419319390507095,83,364,1,4923.0,37607,5305,32302,0.2717913520933425,0.1863066149428183,192,208.81694394083502,4923.0,8,13,True,"{0: 20, 1: 36, 2: 0, 3: 1, 4: 64, 5: 76, 6: 78, 7: 2}","{(2, 0): [(0, 30), (30, 46), (46, 20)], (2, 1): [(0, 34), (34, 66), (66, 36)], (4, 0): [(64, 12), (12, 20)], (4, 1): [(64, 11), (11, 36)], (5, 2): [(76, 93), (93, 27), (27, 0)], (6, 1): [(78, 36)], (6, 2): [(78, 46), (46, 30), (30, 0)], (6, 3): [(78, 45), (45, 1)], (6, 4): [(78, 25), (25, 64)], (6, 5): [(78, 36), (36, 76)], (7, 2): [(2, 47), (47, 0)], (7, 4): [(2, 12), (12, 64)], (7, 5): [(2, 5), (5, 32), (32, 76)]}","{(0, 20): {'cpu': 49}, (1, 36): {'cpu': 21}, (2, 0): {'cpu': 20}, (3, 1): {'cpu': 18}, (4, 64): {'cpu': 23}, (5, 76): {'cpu': 39}, (6, 78): {'cpu': 50}, (7, 2): {'cpu': 50}}","{((2, 0), (0, 30)): {'bw': 12}, ((2, 0), (30, 46)): {'bw': 12}, ((2, 0), (46, 20)): {'bw': 12}, ((2, 1), (0, 34)): {'bw': 2}, ((2, 1), (34, 66)): {'bw': 2}, ((2, 1), (66, 36)): {'bw': 2}, ((4, 0), (64, 12)): {'bw': 33}, ((4, 0), (12, 20)): {'bw': 33}, ((4, 1), (64, 11)): {'bw': 14}, ((4, 1), (11, 36)): {'bw': 14}, ((5, 2), (76, 93)): {'bw': 15}, ((5, 2), (93, 27)): {'bw': 15}, ((5, 2), (27, 0)): {'bw': 15}, ((6, 1), (78, 36)): {'bw': 0}, ((6, 2), (78, 46)): {'bw': 5}, ((6, 2), (46, 30)): {'bw': 5}, ((6, 2), (30, 0)): {'bw': 5}, ((6, 3), (78, 45)): {'bw': 8}, ((6, 3), (45, 1)): {'bw': 8}, ((6, 4), (78, 25)): {'bw': 5}, ((6, 4), (25, 64)): {'bw': 5}, ((6, 5), (78, 36)): {'bw': 47}, ((6, 5), (36, 76)): {'bw': 47}, ((7, 2), (2, 47)): {'bw': 6}, ((7, 2), (47, 0)): {'bw': 6}, ((7, 4), (2, 12)): {'bw': 35}, ((7, 4), (12, 64)): {'bw': 35}, ((7, 5), (2, 5)): {'bw': 3}, ((7, 5), (5, 32)): {'bw': 3}, ((7, 5), (32, 76)): {'bw': 3}}",677.0,455.0,540.0,270.0,185,270.0,185,270.0,407,222,0.672082717872969,141369.0710479453,95011.70949307994,140.3422592216838,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,13.0
193,95,9,49212.0,90068.0,28931119.96478911,53385153.8912195,0.546387174135098,0.5419319390507095,83,365,0,4928.087703918869,38536,5518,33018,0.24255319148936172,0.1682704418358607,190,52.08770391886883,4876.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
193,95,8,49212.0,90068.0,28931119.96478911,53385153.8912195,0.546387174135098,0.5419319390507095,83,366,0,4947.203413198014,39262,5629,33633,0.2273164035689773,0.15277847750516393,177,442.20341319801383,4505.0,8,10,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
194,95,8,49212.0,90068.0,28931119.96478911,53385153.8912195,0.546387174135098,0.5419319390507095,83,367,1,4948.0,39262,5629,33633,0.2273164035689773,0.15277847750516393,193,1605.484423389812,4948.0,8,20,False,"{0: 40, 1: 9, 2: 53, 3: 50, 4: 29, 5: 0}","{(2, 0): [(53, 2), (2, 40)], (2, 1): [(53, 26), (26, 9)], (3, 0): [(50, 34), (34, 40)], (3, 2): [(50, 78), (78, 53)], (4, 0): [(29, 43), (43, 40)], (4, 2): [(29, 19), (19, 30), (30, 53)], (4, 3): [(29, 19), (19, 72), (72, 50)], (5, 1): []}","{(0, 40): {'cpu': 1}, (1, 9): {'cpu': 30}, (2, 53): {'cpu': 3}, (3, 50): {'cpu': 10}, (4, 29): {'cpu': 37}, (5, 0): {'cpu': 2}}","{((2, 0), (53, 2)): {'bw': 48}, ((2, 0), (2, 40)): {'bw': 48}, ((2, 1), (53, 26)): {'bw': 33}, ((2, 1), (26, 9)): {'bw': 33}, ((3, 0), (50, 34)): {'bw': 40}, ((3, 0), (34, 40)): {'bw': 40}, ((3, 2), (50, 78)): {'bw': 47}, ((3, 2), (78, 53)): {'bw': 47}, ((4, 0), (29, 43)): {'bw': 24}, ((4, 0), (43, 40)): {'bw': 24}, ((4, 2), (29, 19)): {'bw': 20}, ((4, 2), (19, 30)): {'bw': 20}, ((4, 2), (30, 53)): {'bw': 20}, ((4, 3), (29, 19)): {'bw': 6}, ((4, 3), (19, 72)): {'bw': 6}, ((4, 3), (72, 50)): {'bw': 6}}",0.0,0.0,302.0,151.0,494,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],6.0,8.0
194,95,7,49212.0,90068.0,28931119.96478911,53385153.8912195,0.546387174135098,0.5419319390507095,83,368,0,4964.730773536472,40378,5864,34514,0.1950583390528483,0.13058592372411704,134,1560.7307735364716,3404.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
195,95,7,49212.0,90068.0,28931119.96478911,53385153.8912195,0.546387174135098,0.5419319390507095,83,369,1,4973.0,40378,5864,34514,0.1950583390528483,0.13058592372411704,194,443.71610973548286,4973.0,8,14,False,"{0: 96, 1: 32, 2: 90, 3: 49, 4: 46, 5: 29, 6: 23, 7: 53}","{(2, 1): [(90, 32)], (3, 0): [(49, 7), (7, 79), (79, 96)], (3, 2): [(49, 33), (33, 90)], (4, 0): [(46, 20), (20, 96)], (4, 2): [(46, 32), (32, 90)], (5, 0): [(29, 43), (43, 86), (86, 96)], (5, 2): [(29, 19), (19, 44), (44, 90)], (5, 3): [(29, 49)], (6, 3): [(23, 12), (12, 79), (79, 7), (7, 49)], (6, 4): [(23, 12), (12, 25), (25, 51), (51, 46)], (7, 0): [(53, 78), (78, 96)], (7, 1): [(53, 26), (26, 32)], (7, 5): [(53, 30), (30, 19), (19, 29)], (7, 6): []}","{(0, 96): {'cpu': 48}, (1, 32): {'cpu': 2}, (2, 90): {'cpu': 41}, (3, 49): {'cpu': 50}, (4, 46): {'cpu': 40}, (5, 29): {'cpu': 48}, (6, 23): {'cpu': 31}, (7, 53): {'cpu': 27}}","{((2, 1), (90, 32)): {'bw': 50}, ((3, 0), (49, 7)): {'bw': 27}, ((3, 0), (7, 79)): {'bw': 27}, ((3, 0), (79, 96)): {'bw': 27}, ((3, 2), (49, 33)): {'bw': 5}, ((3, 2), (33, 90)): {'bw': 5}, ((4, 0), (46, 20)): {'bw': 26}, ((4, 0), (20, 96)): {'bw': 26}, ((4, 2), (46, 32)): {'bw': 3}, ((4, 2), (32, 90)): {'bw': 3}, ((5, 0), (29, 43)): {'bw': 41}, ((5, 0), (43, 86)): {'bw': 41}, ((5, 0), (86, 96)): {'bw': 41}, ((5, 2), (29, 19)): {'bw': 2}, ((5, 2), (19, 44)): {'bw': 2}, ((5, 2), (44, 90)): {'bw': 2}, ((5, 3), (29, 49)): {'bw': 22}, ((6, 3), (23, 12)): {'bw': 21}, ((6, 3), (12, 79)): {'bw': 21}, ((6, 3), (79, 7)): {'bw': 21}, ((6, 3), (7, 49)): {'bw': 21}, ((6, 4), (23, 12)): {'bw': 33}, ((6, 4), (12, 25)): {'bw': 33}, ((6, 4), (25, 51)): {'bw': 33}, ((6, 4), (51, 46)): {'bw': 33}, ((7, 0), (53, 78)): {'bw': 33}, ((7, 0), (78, 96)): {'bw': 33}, ((7, 1), (53, 26)): {'bw': 29}, ((7, 1), (26, 32)): {'bw': 29}, ((7, 5), (53, 30)): {'bw': 24}, ((7, 5), (30, 19)): {'bw': 24}, ((7, 5), (19, 29)): {'bw': 24}}",0.0,0.0,574.0,287.0,350,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],8.0,14.0
196,95,7,49212.0,90068.0,28931119.96478911,53385153.8912195,0.546387174135098,0.5419319390507095,83,370,1,4996.0,40378,5864,34514,0.1950583390528483,0.13058592372411704,195,42.9952828283972,4996.0,8,17,False,"{0: 29, 1: 23, 2: 32, 3: 90, 4: 46, 5: 96, 6: 88}","{(1, 0): [(23, 12), (12, 65), (65, 29)], (2, 1): [(32, 76), (76, 12), (12, 23)], (3, 0): [(90, 44), (44, 19), (19, 29)], (4, 0): [(46, 49), (49, 29)], (4, 1): [(46, 20), (20, 12), (12, 23)], (4, 2): [(46, 32)], (4, 3): [(46, 32), (32, 90)], (5, 1): [(96, 20), (20, 12), (12, 23)], (5, 3): [(96, 89), (89, 90)], (6, 0): [(88, 22), (22, 72), (72, 19), (19, 29)], (6, 1): []}","{(0, 29): {'cpu': 40}, (1, 23): {'cpu': 7}, (2, 32): {'cpu': 4}, (3, 90): {'cpu': 24}, (4, 46): {'cpu': 23}, (5, 96): {'cpu': 43}, (6, 88): {'cpu': 4}}","{((1, 0), (23, 12)): {'bw': 24}, ((1, 0), (12, 65)): {'bw': 24}, ((1, 0), (65, 29)): {'bw': 24}, ((2, 1), (32, 76)): {'bw': 8}, ((2, 1), (76, 12)): {'bw': 8}, ((2, 1), (12, 23)): {'bw': 8}, ((3, 0), (90, 44)): {'bw': 46}, ((3, 0), (44, 19)): {'bw': 46}, ((3, 0), (19, 29)): {'bw': 46}, ((4, 0), (46, 49)): {'bw': 47}, ((4, 0), (49, 29)): {'bw': 47}, ((4, 1), (46, 20)): {'bw': 20}, ((4, 1), (20, 12)): {'bw': 20}, ((4, 1), (12, 23)): {'bw': 20}, ((4, 2), (46, 32)): {'bw': 31}, ((4, 3), (46, 32)): {'bw': 2}, ((4, 3), (32, 90)): {'bw': 2}, ((5, 1), (96, 20)): {'bw': 7}, ((5, 1), (20, 12)): {'bw': 7}, ((5, 1), (12, 23)): {'bw': 7}, ((5, 3), (96, 89)): {'bw': 33}, ((5, 3), (89, 90)): {'bw': 33}, ((6, 0), (88, 22)): {'bw': 15}, ((6, 0), (22, 72)): {'bw': 15}, ((6, 0), (72, 19)): {'bw': 15}, ((6, 0), (19, 29)): {'bw': 15}}",0.0,0.0,346.0,173.0,437,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],7.0,11.0
197,95,7,49212.0,90068.0,28931119.96478911,53385153.8912195,0.546387174135098,0.5419319390507095,83,371,1,5015.0,40378,5864,34514,0.1950583390528483,0.13058592372411704,196,736.5815718852299,5015.0,8,12,False,"{0: 29, 1: 0, 2: 50, 3: 90, 4: 46}","{(1, 0): [(0, 27), (27, 6), (6, 29)], (2, 0): [(50, 72), (72, 19), (19, 29)], (3, 1): [(90, 33), (33, 34), (34, 0)], (3, 2): [(90, 81), (81, 50)], (4, 1): []}","{(0, 29): {'cpu': 36}, (1, 0): {'cpu': 36}, (2, 50): {'cpu': 2}, (3, 90): {'cpu': 30}, (4, 46): {'cpu': 27}}","{((1, 0), (0, 27)): {'bw': 39}, ((1, 0), (27, 6)): {'bw': 39}, ((1, 0), (6, 29)): {'bw': 39}, ((2, 0), (50, 72)): {'bw': 25}, ((2, 0), (72, 19)): {'bw': 25}, ((2, 0), (19, 29)): {'bw': 25}, ((3, 1), (90, 33)): {'bw': 39}, ((3, 1), (33, 34)): {'bw': 39}, ((3, 1), (34, 0)): {'bw': 39}, ((3, 2), (90, 81)): {'bw': 31}, ((3, 2), (81, 50)): {'bw': 31}}",0.0,0.0,384.0,192.0,354,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],5.0,5.0
197,95,7,49212.0,90068.0,28931119.96478911,53385153.8912195,0.546387174135098,0.5419319390507095,83,372,0,5015.579623855691,40378,5864,34514,0.1950583390528483,0.13058592372411704,188,196.5796238556912,4819.0,8,19,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
198,95,7,49212.0,90068.0,28931119.96478911,53385153.8912195,0.546387174135098,0.5419319390507095,83,373,1,5034.0,40378,5864,34514,0.1950583390528483,0.13058592372411704,197,1331.80053033501,5034.0,8,13,False,"{0: 29, 1: 50, 2: 90, 3: 46, 4: 49, 5: 23, 6: 96}","{(1, 0): [(50, 72), (72, 19), (19, 29)], (3, 0): [(46, 49), (49, 29)], (3, 1): [(46, 5), (5, 50)], (4, 2): [(49, 33), (33, 90)], (5, 0): [(23, 12), (12, 25), (25, 6), (6, 29)], (5, 3): [(23, 12), (12, 20), (20, 46)], (6, 0): [(96, 89), (89, 43), (43, 29)], (6, 5): []}","{(0, 29): {'cpu': 46}, (1, 50): {'cpu': 2}, (2, 90): {'cpu': 36}, (3, 46): {'cpu': 33}, (4, 49): {'cpu': 46}, (5, 23): {'cpu': 34}, (6, 96): {'cpu': 49}}","{((1, 0), (50, 72)): {'bw': 36}, ((1, 0), (72, 19)): {'bw': 36}, ((1, 0), (19, 29)): {'bw': 36}, ((3, 0), (46, 49)): {'bw': 35}, ((3, 0), (49, 29)): {'bw': 35}, ((3, 1), (46, 5)): {'bw': 10}, ((3, 1), (5, 50)): {'bw': 10}, ((4, 2), (49, 33)): {'bw': 6}, ((4, 2), (33, 90)): {'bw': 6}, ((5, 0), (23, 12)): {'bw': 34}, ((5, 0), (12, 25)): {'bw': 34}, ((5, 0), (25, 6)): {'bw': 34}, ((5, 0), (6, 29)): {'bw': 34}, ((5, 3), (23, 12)): {'bw': 29}, ((5, 3), (12, 20)): {'bw': 29}, ((5, 3), (20, 46)): {'bw': 29}, ((6, 0), (96, 89)): {'bw': 43}, ((6, 0), (89, 43)): {'bw': 43}, ((6, 0), (43, 29)): {'bw': 43}}",0.0,0.0,516.0,258.0,326,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],7.0,8.0
198,95,7,49212.0,90068.0,28931119.96478911,53385153.8912195,0.546387174135098,0.5419319390507095,83,374,0,5038.995282828398,40378,5864,34514,0.1950583390528483,0.13058592372411704,195,42.9952828283972,4996.0,8,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
199,95,7,49212.0,90068.0,28931119.96478911,53385153.8912195,0.546387174135098,0.5419319390507095,83,375,1,5058.0,40378,5864,34514,0.1950583390528483,0.13058592372411704,198,1154.2678338429469,5058.0,8,16,False,"{0: 32, 1: 96, 2: 29, 3: 90, 4: 9, 5: 49, 6: 46, 7: 23}","{(3, 0): [(90, 32)], (3, 2): [(90, 44), (44, 19), (19, 29)], (4, 1): [(9, 26), (26, 20), (20, 96)], (4, 2): [(9, 43), (43, 29)], (4, 3): [(9, 90)], (5, 1): [(49, 7), (7, 79), (79, 96)], (5, 3): [(49, 33), (33, 90)], (6, 1): [(46, 20), (20, 96)], (6, 3): [(46, 32), (32, 90)], (6, 5): [(46, 49)], (7, 1): [(23, 12), (12, 20), (20, 96)], (7, 2): [(23, 12), (12, 25), (25, 6), (6, 29)], (7, 3): []}","{(0, 32): {'cpu': 25}, (1, 96): {'cpu': 49}, (2, 29): {'cpu': 37}, (3, 90): {'cpu': 36}, (4, 9): {'cpu': 0}, (5, 49): {'cpu': 47}, (6, 46): {'cpu': 36}, (7, 23): {'cpu': 30}}","{((3, 0), (90, 32)): {'bw': 26}, ((3, 2), (90, 44)): {'bw': 2}, ((3, 2), (44, 19)): {'bw': 2}, ((3, 2), (19, 29)): {'bw': 2}, ((4, 1), (9, 26)): {'bw': 10}, ((4, 1), (26, 20)): {'bw': 10}, ((4, 1), (20, 96)): {'bw': 10}, ((4, 2), (9, 43)): {'bw': 11}, ((4, 2), (43, 29)): {'bw': 11}, ((4, 3), (9, 90)): {'bw': 18}, ((5, 1), (49, 7)): {'bw': 37}, ((5, 1), (7, 79)): {'bw': 37}, ((5, 1), (79, 96)): {'bw': 37}, ((5, 3), (49, 33)): {'bw': 13}, ((5, 3), (33, 90)): {'bw': 13}, ((6, 1), (46, 20)): {'bw': 24}, ((6, 1), (20, 96)): {'bw': 24}, ((6, 3), (46, 32)): {'bw': 2}, ((6, 3), (32, 90)): {'bw': 2}, ((6, 5), (46, 49)): {'bw': 9}, ((7, 1), (23, 12)): {'bw': 8}, ((7, 1), (12, 20)): {'bw': 8}, ((7, 1), (20, 96)): {'bw': 8}, ((7, 2), (23, 12)): {'bw': 31}, ((7, 2), (12, 25)): {'bw': 31}, ((7, 2), (25, 6)): {'bw': 31}, ((7, 2), (6, 29)): {'bw': 31}}",0.0,0.0,520.0,260.0,302,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],8.0,13.0
