v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,v_net_reward,num_interactions,num_placed_nodes,num_routed_links
1,1,1,449.0,618.0,35474.36938327524,48826.637592124935,0.7265372168284789,0.726537216828479,8,0,1,25.0,41850,7304,34546,0.025223541972507646,0.012265904217298118,0,79.00750419437692,25.0,8,13,True,"{0: 40, 1: 98, 2: 32, 3: 26, 4: 39, 5: 86, 6: 72, 7: 0}","{(0, 3): [(40, 35), (35, 26)], (0, 4): [(40, 39)], (0, 6): [(40, 72)], (0, 7): [(40, 22), (22, 0)], (1, 3): [(98, 26)], (1, 4): [(98, 26), (26, 39)], (1, 5): [(98, 9), (9, 86)], (1, 7): [(98, 25), (25, 0)], (2, 3): [(32, 26)], (2, 4): [(32, 4), (4, 39)], (2, 7): [(32, 0)], (3, 5): [(26, 86)], (3, 7): [(26, 32), (32, 0)]}","{(0, 40): {'cpu': 43}, (1, 98): {'cpu': 48}, (2, 32): {'cpu': 3}, (3, 26): {'cpu': 0}, (4, 39): {'cpu': 16}, (5, 86): {'cpu': 11}, (6, 72): {'cpu': 47}, (7, 0): {'cpu': 21}}","{((0, 3), (40, 35)): {'bw': 49}, ((0, 3), (35, 26)): {'bw': 49}, ((0, 4), (40, 39)): {'bw': 5}, ((0, 6), (40, 72)): {'bw': 24}, ((0, 7), (40, 22)): {'bw': 13}, ((0, 7), (22, 0)): {'bw': 13}, ((1, 3), (98, 26)): {'bw': 13}, ((1, 4), (98, 26)): {'bw': 17}, ((1, 4), (26, 39)): {'bw': 17}, ((1, 5), (98, 9)): {'bw': 8}, ((1, 5), (9, 86)): {'bw': 8}, ((1, 7), (98, 25)): {'bw': 19}, ((1, 7), (25, 0)): {'bw': 19}, ((2, 3), (32, 26)): {'bw': 1}, ((2, 4), (32, 4)): {'bw': 45}, ((2, 4), (4, 39)): {'bw': 45}, ((2, 7), (32, 0)): {'bw': 44}, ((3, 5), (26, 86)): {'bw': 4}, ((3, 7), (26, 32)): {'bw': 18}, ((3, 7), (32, 0)): {'bw': 18}}",618.0,449.0,567.0,189.0,260,189.0,260,189.0,429,169,0.7265372168284789,48826.637592124935,35474.36938327524,57.401892205946986,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.7265372168284789,0.0,8.0,13.0
2,2,2,889.0,1235.0,110028.929895476,153372.46449218827,0.719838056680162,0.7173968955886479,9,1,1,64.0,41233,7129,34104,0.04857867342853328,0.024903502501786967,1,169.44218298227446,64.0,8,10,True,"{0: 32, 1: 98, 2: 40, 3: 26, 4: 39, 5: 86, 6: 72, 7: 5}","{(0, 3): [(32, 26)], (0, 4): [(32, 26), (26, 39)], (1, 2): [(98, 40)], (1, 5): [(98, 5), (5, 13), (13, 86)], (2, 4): [(40, 39)], (2, 5): [(40, 62), (62, 86)], (2, 6): [(40, 72)], (3, 5): [(26, 86)], (4, 6): [(39, 16), (16, 72)], (5, 7): [(86, 13), (13, 5)]}","{(0, 32): {'cpu': 42}, (1, 98): {'cpu': 30}, (2, 40): {'cpu': 0}, (3, 26): {'cpu': 36}, (4, 39): {'cpu': 27}, (5, 86): {'cpu': 4}, (6, 72): {'cpu': 23}, (7, 5): {'cpu': 13}}","{((0, 3), (32, 26)): {'bw': 34}, ((0, 4), (32, 26)): {'bw': 32}, ((0, 4), (26, 39)): {'bw': 32}, ((1, 2), (98, 40)): {'bw': 41}, ((1, 5), (98, 5)): {'bw': 45}, ((1, 5), (5, 13)): {'bw': 45}, ((1, 5), (13, 86)): {'bw': 45}, ((2, 4), (40, 39)): {'bw': 50}, ((2, 5), (40, 62)): {'bw': 49}, ((2, 5), (62, 86)): {'bw': 49}, ((2, 6), (40, 72)): {'bw': 0}, ((3, 5), (26, 86)): {'bw': 8}, ((4, 6), (39, 16)): {'bw': 1}, ((4, 6), (16, 72)): {'bw': 1}, ((5, 7), (86, 13)): {'bw': 5}, ((5, 7), (13, 5)): {'bw': 5}}",617.0,440.0,525.0,175.0,265,175.0,265,175.0,442,177,0.713128038897893,104545.82690006334,74554.56051220077,120.83397165672733,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.713128038897893,0.0,8.0,10.0
3,3,3,1572.0,2387.0,176452.68966137635,265407.8543169573,0.6585672392124005,0.664835975240777,11,2,1,95.0,40081,6956,33125,0.0716668890964901,0.052894924946390254,2,97.25294255622309,95.0,8,19,True,"{0: 32, 1: 26, 2: 40, 3: 86, 4: 39, 5: 0, 6: 16, 7: 83}","{(0, 1): [(32, 79), (79, 26)], (0, 2): [(32, 4), (4, 40)], (0, 3): [(32, 64), (64, 86)], (0, 5): [(32, 10), (10, 0)], (0, 6): [(32, 0), (0, 16)], (1, 2): [(26, 55), (55, 40)], (1, 3): [(26, 86)], (1, 4): [(26, 39)], (1, 5): [(26, 86), (86, 0)], (1, 6): [(26, 35), (35, 16)], (1, 7): [(26, 81), (81, 83)], (2, 6): [(40, 4), (4, 16)], (3, 7): [(86, 83)], (4, 5): [(39, 16), (16, 0)], (4, 6): [(39, 81), (81, 4), (4, 16)], (4, 7): [(39, 38), (38, 83)], (5, 6): [(0, 54), (54, 16)], (5, 7): [(0, 16), (16, 83)], (6, 7): [(16, 83)]}","{(0, 32): {'cpu': 27}, (1, 26): {'cpu': 3}, (2, 40): {'cpu': 15}, (3, 86): {'cpu': 44}, (4, 39): {'cpu': 6}, (5, 0): {'cpu': 10}, (6, 16): {'cpu': 39}, (7, 83): {'cpu': 29}}","{((0, 1), (32, 79)): {'bw': 35}, ((0, 1), (79, 26)): {'bw': 35}, ((0, 2), (32, 4)): {'bw': 45}, ((0, 2), (4, 40)): {'bw': 45}, ((0, 3), (32, 64)): {'bw': 19}, ((0, 3), (64, 86)): {'bw': 19}, ((0, 5), (32, 10)): {'bw': 18}, ((0, 5), (10, 0)): {'bw': 18}, ((0, 6), (32, 0)): {'bw': 13}, ((0, 6), (0, 16)): {'bw': 13}, ((1, 2), (26, 55)): {'bw': 34}, ((1, 2), (55, 40)): {'bw': 34}, ((1, 3), (26, 86)): {'bw': 21}, ((1, 4), (26, 39)): {'bw': 32}, ((1, 5), (26, 86)): {'bw': 4}, ((1, 5), (86, 0)): {'bw': 4}, ((1, 6), (26, 35)): {'bw': 28}, ((1, 6), (35, 16)): {'bw': 28}, ((1, 7), (26, 81)): {'bw': 31}, ((1, 7), (81, 83)): {'bw': 31}, ((2, 6), (40, 4)): {'bw': 40}, ((2, 6), (4, 16)): {'bw': 40}, ((3, 7), (86, 83)): {'bw': 22}, ((4, 5), (39, 16)): {'bw': 34}, ((4, 5), (16, 0)): {'bw': 34}, ((4, 6), (39, 81)): {'bw': 47}, ((4, 6), (81, 4)): {'bw': 47}, ((4, 6), (4, 16)): {'bw': 47}, ((4, 7), (39, 38)): {'bw': 40}, ((4, 7), (38, 83)): {'bw': 40}, ((5, 6), (0, 54)): {'bw': 21}, ((5, 6), (54, 16)): {'bw': 21}, ((5, 7), (0, 16)): {'bw': 13}, ((5, 7), (16, 83)): {'bw': 13}, ((6, 7), (16, 83)): {'bw': 13}}",1152.0,683.0,519.0,173.0,510,173.0,510,173.0,979,469,0.5928819444444444,112035.389824769,66423.75976590037,57.6595136856774,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.5928819444444444,0.0,8.0,19.0
3,3,2,1572.0,2387.0,176452.68966137635,265407.8543169573,0.6585672392124005,0.664835975240777,11,3,0,104.00750419437692,40699,7145,33554,0.04644334712398235,0.04062902072909225,0,79.00750419437692,25.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
4,4,3,2246.0,3439.0,789631.7594473222,1222476.669472469,0.653096830473975,0.6459278767161006,12,4,1,115.0,39647,6912,32735,0.07753903643400506,0.06404574696211585,3,909.7612311364181,115.0,8,17,True,"{0: 40, 1: 98, 2: 72, 3: 32, 4: 26, 5: 39, 6: 5, 7: 55}","{(0, 1): [(40, 98)], (0, 3): [(40, 22), (22, 32)], (0, 6): [(40, 22), (22, 5)], (1, 2): [(98, 72)], (1, 4): [(98, 26)], (1, 5): [(98, 26), (26, 39)], (1, 6): [(98, 74), (74, 5)], (2, 3): [(72, 26), (26, 32)], (2, 4): [(72, 26)], (2, 5): [(72, 16), (16, 39)], (2, 6): [(72, 58), (58, 5)], (2, 7): [(72, 55)], (3, 7): [(32, 65), (65, 55)], (4, 7): [(26, 45), (45, 15), (15, 55)], (5, 6): [(39, 1), (1, 12), (12, 5)], (5, 7): [(39, 16), (16, 55)], (6, 7): [(5, 26), (26, 55)]}","{(0, 40): {'cpu': 39}, (1, 98): {'cpu': 18}, (2, 72): {'cpu': 46}, (3, 32): {'cpu': 27}, (4, 26): {'cpu': 29}, (5, 39): {'cpu': 6}, (6, 5): {'cpu': 27}, (7, 55): {'cpu': 41}}","{((0, 1), (40, 98)): {'bw': 42}, ((0, 3), (40, 22)): {'bw': 22}, ((0, 3), (22, 32)): {'bw': 22}, ((0, 6), (40, 22)): {'bw': 6}, ((0, 6), (22, 5)): {'bw': 6}, ((1, 2), (98, 72)): {'bw': 49}, ((1, 4), (98, 26)): {'bw': 17}, ((1, 5), (98, 26)): {'bw': 14}, ((1, 5), (26, 39)): {'bw': 14}, ((1, 6), (98, 74)): {'bw': 35}, ((1, 6), (74, 5)): {'bw': 35}, ((2, 3), (72, 26)): {'bw': 26}, ((2, 3), (26, 32)): {'bw': 26}, ((2, 4), (72, 26)): {'bw': 17}, ((2, 5), (72, 16)): {'bw': 9}, ((2, 5), (16, 39)): {'bw': 9}, ((2, 6), (72, 58)): {'bw': 42}, ((2, 6), (58, 5)): {'bw': 42}, ((2, 7), (72, 55)): {'bw': 17}, ((3, 7), (32, 65)): {'bw': 22}, ((3, 7), (65, 55)): {'bw': 22}, ((4, 7), (26, 45)): {'bw': 41}, ((4, 7), (45, 15)): {'bw': 41}, ((4, 7), (15, 55)): {'bw': 41}, ((5, 6), (39, 1)): {'bw': 38}, ((5, 6), (1, 12)): {'bw': 38}, ((5, 6), (12, 5)): {'bw': 38}, ((5, 7), (39, 16)): {'bw': 10}, ((5, 7), (16, 55)): {'bw': 10}, ((6, 7), (5, 26)): {'bw': 34}, ((6, 7), (26, 55)): {'bw': 34}}",1052.0,674.0,699.0,233.0,441,233.0,441,233.0,819,378,0.6406844106463878,957068.8151555118,613179.0697859458,582.8698381995682,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6406844106463878,0.0,8.0,17.0
5,5,4,2680.0,4029.0,796670.9671254677,1232046.0992653398,0.6651774633904195,0.6466243167366196,15,5,1,140.0,39057,6751,32306,0.09902575737354868,0.07631165117941385,4,16.219372530289274,140.0,8,14,True,"{0: 40, 1: 98, 2: 39, 3: 88, 4: 86, 5: 94, 6: 80, 7: 83}","{(0, 1): [(40, 60), (60, 98)], (0, 3): [(40, 88)], (0, 4): [(40, 22), (22, 0), (0, 86)], (0, 6): [(40, 80)], (0, 7): [(40, 62), (62, 83)], (1, 2): [(98, 57), (57, 39)], (1, 3): [(98, 88)], (1, 4): [(98, 9), (9, 86)], (2, 4): [(39, 26), (26, 86)], (4, 6): [(86, 45), (45, 80)], (4, 7): [(86, 83)], (5, 6): [(94, 80)], (5, 7): [(94, 83)], (6, 7): [(80, 37), (37, 83)]}","{(0, 40): {'cpu': 11}, (1, 98): {'cpu': 3}, (2, 39): {'cpu': 4}, (3, 88): {'cpu': 30}, (4, 86): {'cpu': 7}, (5, 94): {'cpu': 47}, (6, 80): {'cpu': 42}, (7, 83): {'cpu': 17}}","{((0, 1), (40, 60)): {'bw': 38}, ((0, 1), (60, 98)): {'bw': 38}, ((0, 3), (40, 88)): {'bw': 12}, ((0, 4), (40, 22)): {'bw': 13}, ((0, 4), (22, 0)): {'bw': 13}, ((0, 4), (0, 86)): {'bw': 13}, ((0, 6), (40, 80)): {'bw': 34}, ((0, 7), (40, 62)): {'bw': 17}, ((0, 7), (62, 83)): {'bw': 17}, ((1, 2), (98, 57)): {'bw': 13}, ((1, 2), (57, 39)): {'bw': 13}, ((1, 3), (98, 88)): {'bw': 14}, ((1, 4), (98, 9)): {'bw': 15}, ((1, 4), (9, 86)): {'bw': 15}, ((2, 4), (39, 26)): {'bw': 5}, ((2, 4), (26, 86)): {'bw': 5}, ((4, 6), (86, 45)): {'bw': 40}, ((4, 6), (45, 80)): {'bw': 40}, ((4, 7), (86, 83)): {'bw': 21}, ((5, 6), (94, 80)): {'bw': 31}, ((5, 7), (94, 83)): {'bw': 18}, ((6, 7), (80, 37)): {'bw': 2}, ((6, 7), (37, 83)): {'bw': 2}}",590.0,434.0,483.0,161.0,273,161.0,273,161.0,429,156,0.735593220338983,9569.429792870671,7039.207678145544,11.930860471433126,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.735593220338983,0.0,8.0,14.0
5,5,3,2680.0,4029.0,796670.9671254677,1232046.0992653398,0.6651774633904195,0.6466243167366196,15,6,0,156.21937253028926,39647,6912,32735,0.07753903643400506,0.06404574696211585,4,16.219372530289274,140.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
6,6,4,3158.0,4729.0,954651.6092726351,1463398.5040833673,0.667794459716642,0.652352456701876,15,7,1,175.0,38947,6699,32248,0.1059655678633391,0.07796997855611154,5,330.5034354543249,175.0,8,15,True,"{0: 40, 1: 98, 2: 39, 3: 88, 4: 94, 5: 5, 6: 80, 7: 26}","{(0, 2): [(40, 1), (1, 39)], (0, 3): [(40, 88)], (0, 4): [(40, 63), (63, 94)], (0, 5): [(40, 22), (22, 5)], (0, 6): [(40, 80)], (0, 7): [(40, 35), (35, 26)], (1, 3): [(98, 88)], (1, 4): [(98, 5), (5, 94)], (1, 5): [(98, 5)], (1, 6): [(98, 40), (40, 80)], (2, 3): [(39, 4), (4, 88)], (2, 5): [(39, 4), (4, 50), (50, 5)], (2, 6): [(39, 80)], (3, 7): [(88, 48), (48, 26)], (4, 5): [(94, 5)]}","{(0, 40): {'cpu': 8}, (1, 98): {'cpu': 18}, (2, 39): {'cpu': 15}, (3, 88): {'cpu': 49}, (4, 94): {'cpu': 44}, (5, 5): {'cpu': 24}, (6, 80): {'cpu': 49}, (7, 26): {'cpu': 6}}","{((0, 2), (40, 1)): {'bw': 20}, ((0, 2), (1, 39)): {'bw': 20}, ((0, 3), (40, 88)): {'bw': 31}, ((0, 4), (40, 63)): {'bw': 22}, ((0, 4), (63, 94)): {'bw': 22}, ((0, 5), (40, 22)): {'bw': 15}, ((0, 5), (22, 5)): {'bw': 15}, ((0, 6), (40, 80)): {'bw': 2}, ((0, 7), (40, 35)): {'bw': 20}, ((0, 7), (35, 26)): {'bw': 20}, ((1, 3), (98, 88)): {'bw': 9}, ((1, 4), (98, 5)): {'bw': 1}, ((1, 4), (5, 94)): {'bw': 1}, ((1, 5), (98, 5)): {'bw': 10}, ((1, 6), (98, 40)): {'bw': 1}, ((1, 6), (40, 80)): {'bw': 1}, ((2, 3), (39, 4)): {'bw': 21}, ((2, 3), (4, 88)): {'bw': 21}, ((2, 5), (39, 4)): {'bw': 50}, ((2, 5), (4, 50)): {'bw': 50}, ((2, 5), (50, 5)): {'bw': 50}, ((2, 6), (39, 80)): {'bw': 15}, ((3, 7), (88, 48)): {'bw': 22}, ((3, 7), (48, 26)): {'bw': 22}, ((4, 5), (94, 5)): {'bw': 26}}",700.0,478.0,639.0,213.0,265,213.0,265,213.0,487,222,0.6828571428571428,231352.40481802745,157980.64214716732,225.68663163881044,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6828571428571428,0.0,8.0,15.0
6,6,3,3158.0,4729.0,954651.6092726351,1463398.5040833673,0.667794459716642,0.652352456701876,15,8,0,192.2529425562231,40099,6872,33227,0.08287735219538239,0.049978556111508254,2,97.25294255622309,95.0,8,19,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
7,7,4,3610.0,5515.0,1012888.333414875,1564668.559782041,0.6545784224841342,0.6473500902682998,15,9,1,196.0,39313,6740,32573,0.10049379420792737,0.06867762687634027,6,128.8423100492032,196.0,8,16,True,"{0: 32, 1: 98, 2: 0, 3: 39, 4: 86, 5: 40, 6: 83, 7: 26}","{(0, 1): [(32, 98)], (0, 3): [(32, 65), (65, 39)], (0, 4): [(32, 0), (0, 86)], (0, 5): [(32, 4), (4, 40)], (0, 6): [(32, 37), (37, 83)], (0, 7): [(32, 79), (79, 26)], (1, 3): [(98, 57), (57, 39)], (1, 6): [(98, 25), (25, 83)], (1, 7): [(98, 61), (61, 26)], (2, 4): [(0, 13), (13, 86)], (2, 5): [(0, 22), (22, 40)], (3, 4): [(39, 26), (26, 86)], (4, 5): [(86, 0), (0, 89), (89, 40)], (4, 6): [(86, 83)], (5, 7): [(40, 35), (35, 26)], (6, 7): [(83, 81), (81, 26)]}","{(0, 32): {'cpu': 21}, (1, 98): {'cpu': 1}, (2, 0): {'cpu': 34}, (3, 39): {'cpu': 19}, (4, 86): {'cpu': 23}, (5, 40): {'cpu': 8}, (6, 83): {'cpu': 24}, (7, 26): {'cpu': 2}}","{((0, 1), (32, 98)): {'bw': 7}, ((0, 3), (32, 65)): {'bw': 14}, ((0, 3), (65, 39)): {'bw': 14}, ((0, 4), (32, 0)): {'bw': 37}, ((0, 4), (0, 86)): {'bw': 37}, ((0, 5), (32, 4)): {'bw': 14}, ((0, 5), (4, 40)): {'bw': 14}, ((0, 6), (32, 37)): {'bw': 28}, ((0, 6), (37, 83)): {'bw': 28}, ((0, 7), (32, 79)): {'bw': 12}, ((0, 7), (79, 26)): {'bw': 12}, ((1, 3), (98, 57)): {'bw': 34}, ((1, 3), (57, 39)): {'bw': 34}, ((1, 6), (98, 25)): {'bw': 37}, ((1, 6), (25, 83)): {'bw': 37}, ((1, 7), (98, 61)): {'bw': 43}, ((1, 7), (61, 26)): {'bw': 43}, ((2, 4), (0, 13)): {'bw': 36}, ((2, 4), (13, 86)): {'bw': 36}, ((2, 5), (0, 22)): {'bw': 3}, ((2, 5), (22, 40)): {'bw': 3}, ((3, 4), (39, 26)): {'bw': 0}, ((3, 4), (26, 86)): {'bw': 0}, ((4, 5), (86, 0)): {'bw': 24}, ((4, 5), (0, 89)): {'bw': 24}, ((4, 5), (89, 40)): {'bw': 24}, ((4, 6), (86, 83)): {'bw': 3}, ((5, 7), (40, 35)): {'bw': 14}, ((5, 7), (35, 26)): {'bw': 14}, ((6, 7), (83, 81)): {'bw': 14}, ((6, 7), (81, 26)): {'bw': 14}}",786.0,452.0,396.0,132.0,320,132.0,320,132.0,654,334,0.5750636132315522,101270.05569867372,58236.72414223985,74.09252435399472,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.5750636132315522,0.0,8.0,16.0
