v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,v_net_reward,num_interactions,num_placed_nodes,num_routed_links
1,1,1,408.0,569.0,387321.2126290443,540161.2009458976,0.7170474516695958,0.7170474516695957,8,0,1,16.0,41899,7364,34535,0.01721606833044176,0.012580414581844224,0,949.3166976202067,16.0,8,13,True,"{0: 40, 1: 55, 2: 26, 3: 98, 4: 39, 5: 32, 6: 94, 7: 4}","{(0, 1): [(40, 55)], (0, 5): [(40, 4), (4, 32)], (0, 6): [(40, 63), (63, 94)], (0, 7): [(40, 4)], (1, 2): [(55, 26)], (1, 5): [(55, 26), (26, 32)], (1, 6): [(55, 26), (26, 94)], (2, 4): [(26, 39)], (2, 6): [(26, 94)], (3, 5): [(98, 32)], (4, 5): [(39, 4), (4, 32)], (5, 7): [(32, 4)], (6, 7): [(94, 88), (88, 4)]}","{(0, 40): {'cpu': 28}, (1, 55): {'cpu': 10}, (2, 26): {'cpu': 8}, (3, 98): {'cpu': 20}, (4, 39): {'cpu': 16}, (5, 32): {'cpu': 16}, (6, 94): {'cpu': 31}, (7, 4): {'cpu': 0}}","{((0, 1), (40, 55)): {'bw': 50}, ((0, 5), (40, 4)): {'bw': 22}, ((0, 5), (4, 32)): {'bw': 22}, ((0, 6), (40, 63)): {'bw': 15}, ((0, 6), (63, 94)): {'bw': 15}, ((0, 7), (40, 4)): {'bw': 20}, ((1, 2), (55, 26)): {'bw': 14}, ((1, 5), (55, 26)): {'bw': 1}, ((1, 5), (26, 32)): {'bw': 1}, ((1, 6), (55, 26)): {'bw': 36}, ((1, 6), (26, 94)): {'bw': 36}, ((2, 4), (26, 39)): {'bw': 13}, ((2, 6), (26, 94)): {'bw': 17}, ((3, 5), (98, 32)): {'bw': 3}, ((4, 5), (39, 4)): {'bw': 39}, ((4, 5), (4, 32)): {'bw': 39}, ((5, 7), (32, 4)): {'bw': 1}, ((6, 7), (94, 88)): {'bw': 48}, ((6, 7), (88, 4)): {'bw': 48}}",569.0,408.0,387.0,129.0,279,129.0,279,129.0,440,161,0.7170474516695958,540161.2009458976,387321.2126290443,680.7051188559655,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.7170474516695958,0.0,8.0,13.0
2,2,2,821.0,1113.0,433041.3472979876,600383.3638028109,0.7376460017969452,0.7212747277924495,10,1,1,43.0,41355,7137,34218,0.047511010276257815,0.02164403145103644,1,110.70250525167873,43.0,8,12,True,"{0: 98, 1: 26, 2: 32, 3: 40, 4: 39, 5: 5, 6: 18, 7: 94}","{(0, 2): [(98, 32)], (0, 5): [(98, 5)], (0, 6): [(98, 63), (63, 18)], (1, 3): [(26, 35), (35, 40)], (1, 6): [(26, 35), (35, 18)], (1, 7): [(26, 94)], (2, 6): [(32, 37), (37, 18)], (2, 7): [(32, 63), (63, 94)], (3, 6): [(40, 35), (35, 18)], (3, 7): [(40, 63), (63, 94)], (4, 6): [(39, 42), (42, 18)], (4, 7): [(39, 26), (26, 94)]}","{(0, 98): {'cpu': 49}, (1, 26): {'cpu': 10}, (2, 32): {'cpu': 20}, (3, 40): {'cpu': 20}, (4, 39): {'cpu': 46}, (5, 5): {'cpu': 50}, (6, 18): {'cpu': 0}, (7, 94): {'cpu': 32}}","{((0, 2), (98, 32)): {'bw': 18}, ((0, 5), (98, 5)): {'bw': 0}, ((0, 6), (98, 63)): {'bw': 16}, ((0, 6), (63, 18)): {'bw': 16}, ((1, 3), (26, 35)): {'bw': 19}, ((1, 3), (35, 40)): {'bw': 19}, ((1, 6), (26, 35)): {'bw': 26}, ((1, 6), (35, 18)): {'bw': 26}, ((1, 7), (26, 94)): {'bw': 37}, ((2, 6), (32, 37)): {'bw': 10}, ((2, 6), (37, 18)): {'bw': 10}, ((2, 7), (32, 63)): {'bw': 31}, ((2, 7), (63, 94)): {'bw': 31}, ((3, 6), (40, 35)): {'bw': 14}, ((3, 6), (35, 18)): {'bw': 14}, ((3, 7), (40, 63)): {'bw': 5}, ((3, 7), (63, 94)): {'bw': 5}, ((4, 6), (39, 42)): {'bw': 8}, ((4, 6), (42, 18)): {'bw': 8}, ((4, 7), (39, 26)): {'bw': 2}, ((4, 7), (26, 94)): {'bw': 2}}",544.0,413.0,681.0,227.0,186,227.0,186,227.0,317,131,0.7591911764705882,60222.16285691323,45720.13466894331,84.04436520026344,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.7591911764705882,0.0,8.0,12.0
3,3,3,1399.0,1887.0,694932.7585187803,951082.2431884399,0.7413884472708002,0.7306757785626031,13,2,1,66.0,40581,6923,33658,0.07607099959962627,0.0376554681915654,2,453.0993273716137,66.0,8,15,True,"{0: 26, 1: 32, 2: 55, 3: 98, 4: 40, 5: 72, 6: 88, 7: 58}","{(0, 1): [(26, 32)], (0, 2): [(26, 55)], (0, 4): [(26, 35), (35, 40)], (0, 7): [(26, 5), (5, 58)], (1, 2): [(32, 65), (65, 55)], (1, 4): [(32, 4), (4, 40)], (2, 3): [(55, 40), (40, 98)], (2, 6): [(55, 88)], (2, 7): [(55, 58)], (3, 4): [(98, 40)], (3, 5): [(98, 72)], (3, 6): [(98, 88)], (3, 7): [(98, 52), (52, 58)], (4, 5): [(40, 72)], (4, 7): [(40, 22), (22, 58)]}","{(0, 26): {'cpu': 37}, (1, 32): {'cpu': 29}, (2, 55): {'cpu': 37}, (3, 98): {'cpu': 8}, (4, 40): {'cpu': 17}, (5, 72): {'cpu': 31}, (6, 88): {'cpu': 28}, (7, 58): {'cpu': 27}}","{((0, 1), (26, 32)): {'bw': 12}, ((0, 2), (26, 55)): {'bw': 7}, ((0, 4), (26, 35)): {'bw': 11}, ((0, 4), (35, 40)): {'bw': 11}, ((0, 7), (26, 5)): {'bw': 43}, ((0, 7), (5, 58)): {'bw': 43}, ((1, 2), (32, 65)): {'bw': 38}, ((1, 2), (65, 55)): {'bw': 38}, ((1, 4), (32, 4)): {'bw': 16}, ((1, 4), (4, 40)): {'bw': 16}, ((2, 3), (55, 40)): {'bw': 24}, ((2, 3), (40, 98)): {'bw': 24}, ((2, 6), (55, 88)): {'bw': 44}, ((2, 7), (55, 58)): {'bw': 11}, ((3, 4), (98, 40)): {'bw': 16}, ((3, 5), (98, 72)): {'bw': 11}, ((3, 6), (98, 88)): {'bw': 21}, ((3, 7), (98, 52)): {'bw': 47}, ((3, 7), (52, 58)): {'bw': 47}, ((4, 5), (40, 72)): {'bw': 46}, ((4, 7), (40, 22)): {'bw': 17}, ((4, 7), (22, 58)): {'bw': 17}}",774.0,578.0,642.0,214.0,364,214.0,364,214.0,560,196,0.7467700258397932,350698.879385629,261891.4112207927,338.3609964092929,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.7467700258397932,0.0,8.0,15.0
4,4,4,2009.0,2741.0,718461.711039325,984022.7767172024,0.7329441809558556,0.7301271149801883,18,3,1,96.0,39727,6694,33033,0.10663285733351124,0.05552537526804857,3,38.572053312368254,96.0,8,17,True,"{0: 86, 1: 45, 2: 32, 3: 26, 4: 0, 5: 16, 6: 83, 7: 72}","{(0, 3): [(86, 26)], (0, 4): [(86, 0)], (0, 5): [(86, 83), (83, 16)], (0, 6): [(86, 83)], (1, 4): [(45, 52), (52, 0)], (1, 5): [(45, 15), (15, 55), (55, 16)], (1, 7): [(45, 26), (26, 72)], (2, 3): [(32, 26)], (2, 4): [(32, 0)], (2, 5): [(32, 0), (0, 16)], (2, 6): [(32, 37), (37, 83)], (3, 4): [(26, 32), (32, 0)], (3, 6): [(26, 81), (81, 83)], (3, 7): [(26, 72)], (4, 7): [(0, 16), (16, 72)], (5, 6): [(16, 83)], (6, 7): [(83, 90), (90, 72)]}","{(0, 86): {'cpu': 37}, (1, 45): {'cpu': 45}, (2, 32): {'cpu': 27}, (3, 26): {'cpu': 10}, (4, 0): {'cpu': 37}, (5, 16): {'cpu': 31}, (6, 83): {'cpu': 10}, (7, 72): {'cpu': 32}}","{((0, 3), (86, 26)): {'bw': 14}, ((0, 4), (86, 0)): {'bw': 48}, ((0, 5), (86, 83)): {'bw': 21}, ((0, 5), (83, 16)): {'bw': 21}, ((0, 6), (86, 83)): {'bw': 40}, ((1, 4), (45, 52)): {'bw': 37}, ((1, 4), (52, 0)): {'bw': 37}, ((1, 5), (45, 15)): {'bw': 30}, ((1, 5), (15, 55)): {'bw': 30}, ((1, 5), (55, 16)): {'bw': 30}, ((1, 7), (45, 26)): {'bw': 9}, ((1, 7), (26, 72)): {'bw': 9}, ((2, 3), (32, 26)): {'bw': 9}, ((2, 4), (32, 0)): {'bw': 8}, ((2, 5), (32, 0)): {'bw': 16}, ((2, 5), (0, 16)): {'bw': 16}, ((2, 6), (32, 37)): {'bw': 22}, ((2, 6), (37, 83)): {'bw': 22}, ((3, 4), (26, 32)): {'bw': 8}, ((3, 4), (32, 0)): {'bw': 8}, ((3, 6), (26, 81)): {'bw': 20}, ((3, 6), (81, 83)): {'bw': 20}, ((3, 7), (26, 72)): {'bw': 21}, ((4, 7), (0, 16)): {'bw': 12}, ((4, 7), (16, 72)): {'bw': 12}, ((5, 6), (16, 83)): {'bw': 27}, ((6, 7), (83, 90)): {'bw': 39}, ((6, 7), (90, 72)): {'bw': 39}}",854.0,610.0,687.0,229.0,381,229.0,381,229.0,625,244,0.7142857142857143,32940.53352876249,23528.952520544633,27.551466651691612,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.7142857142857143,0.0,8.0,17.0
5,5,5,2485.0,3451.0,763863.8685965968,1051744.4823173347,0.7200811359026369,0.7262827439926821,21,4,1,127.0,39017,6461,32556,0.13772854664353396,0.06916368834882058,4,95.38268394384835,127.0,8,9,True,"{0: 24, 1: 96, 2: 50, 3: 4, 4: 18, 5: 86, 6: 16, 7: 98}","{(0, 5): [(24, 48), (48, 86)], (1, 4): [(96, 37), (37, 18)], (2, 4): [(50, 63), (63, 18)], (2, 6): [(50, 0), (0, 16)], (3, 5): [(4, 81), (81, 86)], (3, 6): [(4, 16)], (3, 7): [(4, 32), (32, 98)], (5, 6): [(86, 9), (9, 33), (33, 16)], (6, 7): [(16, 67), (67, 98)]}","{(0, 24): {'cpu': 30}, (1, 96): {'cpu': 48}, (2, 50): {'cpu': 42}, (3, 4): {'cpu': 44}, (4, 18): {'cpu': 33}, (5, 86): {'cpu': 15}, (6, 16): {'cpu': 20}, (7, 98): {'cpu': 1}}","{((0, 5), (24, 48)): {'bw': 4}, ((0, 5), (48, 86)): {'bw': 4}, ((1, 4), (96, 37)): {'bw': 37}, ((1, 4), (37, 18)): {'bw': 37}, ((2, 4), (50, 63)): {'bw': 44}, ((2, 4), (63, 18)): {'bw': 44}, ((2, 6), (50, 0)): {'bw': 12}, ((2, 6), (0, 16)): {'bw': 12}, ((3, 5), (4, 81)): {'bw': 29}, ((3, 5), (81, 86)): {'bw': 29}, ((3, 6), (4, 16)): {'bw': 43}, ((3, 7), (4, 32)): {'bw': 11}, ((3, 7), (32, 98)): {'bw': 11}, ((5, 6), (86, 9)): {'bw': 34}, ((5, 6), (9, 33)): {'bw': 34}, ((5, 6), (33, 16)): {'bw': 34}, ((6, 7), (16, 67)): {'bw': 29}, ((6, 7), (67, 98)): {'bw': 29}}",710.0,476.0,699.0,233.0,243,233.0,243,233.0,477,234,0.6704225352112676,67721.70560013232,45402.157557271814,63.94670078488988,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6704225352112676,0.0,8.0,9.0
5,5,4,2485.0,3451.0,763863.8685965968,1051744.4823173347,0.7200811359026369,0.7262827439926821,21,5,0,134.57205331236827,39871,6690,33181,0.10716668890964898,0.05129378127233741,3,38.572053312368254,96.0,8,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
5,5,3,2485.0,3451.0,763863.8685965968,1051744.4823173347,0.7200811359026369,0.7262827439926821,21,6,0,153.70250525167873,40415,6917,33498,0.07687174696383292,0.04223016440314509,1,110.70250525167873,43.0,8,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
6,6,4,2849.0,3916.0,1112226.0182692916,1496767.558135475,0.7275280898876404,0.7430853322708255,22,7,1,157.0,39950,6795,33155,0.09315361003603362,0.0520371694067191,5,957.0388727271833,157.0,8,11,True,"{0: 26, 1: 32, 2: 39, 3: 98, 4: 40, 5: 80, 6: 0, 7: 5}","{(0, 3): [(26, 98)], (0, 5): [(26, 39), (39, 80)], (1, 2): [(32, 4), (4, 39)], (1, 3): [(32, 98)], (1, 5): [(32, 37), (37, 80)], (2, 3): [(39, 40), (40, 98)], (2, 4): [(39, 40)], (2, 5): [(39, 80)], (2, 6): [(39, 16), (16, 0)], (2, 7): [(39, 26), (26, 5)], (4, 5): [(40, 80)]}","{(0, 26): {'cpu': 1}, (1, 32): {'cpu': 13}, (2, 39): {'cpu': 30}, (3, 98): {'cpu': 0}, (4, 40): {'cpu': 8}, (5, 80): {'cpu': 9}, (6, 0): {'cpu': 49}, (7, 5): {'cpu': 12}}","{((0, 3), (26, 98)): {'bw': 43}, ((0, 5), (26, 39)): {'bw': 12}, ((0, 5), (39, 80)): {'bw': 12}, ((1, 2), (32, 4)): {'bw': 1}, ((1, 2), (4, 39)): {'bw': 1}, ((1, 3), (32, 98)): {'bw': 16}, ((1, 5), (32, 37)): {'bw': 10}, ((1, 5), (37, 80)): {'bw': 10}, ((2, 3), (39, 40)): {'bw': 42}, ((2, 3), (40, 98)): {'bw': 42}, ((2, 4), (39, 40)): {'bw': 18}, ((2, 5), (39, 80)): {'bw': 16}, ((2, 6), (39, 16)): {'bw': 9}, ((2, 6), (16, 0)): {'bw': 9}, ((2, 7), (39, 26)): {'bw': 27}, ((2, 7), (26, 5)): {'bw': 27}, ((4, 5), (40, 80)): {'bw': 48}}",465.0,364.0,366.0,122.0,242,122.0,242,122.0,343,101,0.7827956989247312,445023.07581814023,348362.14967269474,749.1659132746123,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.7827956989247312,0.0,8.0,11.0
7,7,5,3403.0,4776.0,1189793.9495367764,1617179.870211354,0.7125209380234506,0.7357214688686909,22,8,1,181.0,39090,6619,32471,0.11664219938609366,0.07159399571122227,6,140.01431636730098,181.0,8,16,True,"{0: 98, 1: 26, 2: 32, 3: 39, 4: 86, 5: 72, 6: 40, 7: 94}","{(0, 1): [(98, 26)], (0, 3): [(98, 57), (57, 39)], (0, 5): [(98, 72)], (0, 6): [(98, 60), (60, 40)], (1, 3): [(26, 39)], (1, 7): [(26, 94)], (2, 3): [(32, 65), (65, 39)], (2, 4): [(32, 0), (0, 86)], (2, 5): [(32, 26), (26, 72)], (2, 6): [(32, 22), (22, 40)], (3, 5): [(39, 16), (16, 72)], (3, 6): [(39, 1), (1, 40)], (3, 7): [(39, 65), (65, 94)], (4, 5): [(86, 26), (26, 72)], (5, 7): [(72, 65), (65, 94)], (6, 7): [(40, 63), (63, 94)]}","{(0, 98): {'cpu': 23}, (1, 26): {'cpu': 0}, (2, 32): {'cpu': 37}, (3, 39): {'cpu': 6}, (4, 86): {'cpu': 17}, (5, 72): {'cpu': 44}, (6, 40): {'cpu': 6}, (7, 94): {'cpu': 43}}","{((0, 1), (98, 26)): {'bw': 5}, ((0, 3), (98, 57)): {'bw': 30}, ((0, 3), (57, 39)): {'bw': 30}, ((0, 5), (98, 72)): {'bw': 1}, ((0, 6), (98, 60)): {'bw': 13}, ((0, 6), (60, 40)): {'bw': 13}, ((1, 3), (26, 39)): {'bw': 28}, ((1, 7), (26, 94)): {'bw': 38}, ((2, 3), (32, 65)): {'bw': 39}, ((2, 3), (65, 39)): {'bw': 39}, ((2, 4), (32, 0)): {'bw': 16}, ((2, 4), (0, 86)): {'bw': 16}, ((2, 5), (32, 26)): {'bw': 33}, ((2, 5), (26, 72)): {'bw': 33}, ((2, 6), (32, 22)): {'bw': 28}, ((2, 6), (22, 40)): {'bw': 28}, ((3, 5), (39, 16)): {'bw': 39}, ((3, 5), (16, 72)): {'bw': 39}, ((3, 6), (39, 1)): {'bw': 8}, ((3, 6), (1, 40)): {'bw': 8}, ((3, 7), (39, 65)): {'bw': 24}, ((3, 7), (65, 94)): {'bw': 24}, ((4, 5), (86, 26)): {'bw': 10}, ((4, 5), (26, 72)): {'bw': 10}, ((5, 7), (72, 65)): {'bw': 39}, ((5, 7), (65, 94)): {'bw': 39}, ((6, 7), (40, 63)): {'bw': 27}, ((6, 7), (63, 94)): {'bw': 27}}",860.0,554.0,528.0,176.0,378,176.0,378,176.0,684,306,0.6441860465116279,120412.31207587884,77567.93126748475,90.19526891567993,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6441860465116279,0.0,8.0,16.0
8,8,6,4009.0,5686.0,1581324.019002649,2205121.0636337036,0.7050650721069293,0.7171143775647709,24,9,1,208.0,38180,6379,31801,0.14867209395435743,0.09075053609721229,7,646.0892235410437,208.0,8,13,True,"{0: 39, 1: 16, 2: 38, 3: 5, 4: 37, 5: 83, 6: 26, 7: 98}","{(0, 1): [(39, 4), (4, 16)], (0, 2): [(39, 38)], (0, 6): [(39, 81), (81, 26)], (1, 3): [(16, 35), (35, 5)], (1, 4): [(16, 53), (53, 37)], (1, 5): [(16, 83)], (1, 6): [(16, 35), (35, 26)], (1, 7): [(16, 72), (72, 98)], (2, 3): [(38, 76), (76, 34), (34, 5)], (2, 6): [(38, 93), (93, 26)], (3, 5): [(5, 21), (21, 83)], (4, 5): [(37, 83)], (4, 7): [(37, 25), (25, 98)]}","{(0, 39): {'cpu': 8}, (1, 16): {'cpu': 30}, (2, 38): {'cpu': 47}, (3, 5): {'cpu': 33}, (4, 37): {'cpu': 32}, (5, 83): {'cpu': 35}, (6, 26): {'cpu': 28}, (7, 98): {'cpu': 27}}","{((0, 1), (39, 4)): {'bw': 21}, ((0, 1), (4, 16)): {'bw': 21}, ((0, 2), (39, 38)): {'bw': 20}, ((0, 6), (39, 81)): {'bw': 48}, ((0, 6), (81, 26)): {'bw': 48}, ((1, 3), (16, 35)): {'bw': 46}, ((1, 3), (35, 5)): {'bw': 46}, ((1, 4), (16, 53)): {'bw': 12}, ((1, 4), (53, 37)): {'bw': 12}, ((1, 5), (16, 83)): {'bw': 40}, ((1, 6), (16, 35)): {'bw': 5}, ((1, 6), (35, 26)): {'bw': 5}, ((1, 7), (16, 72)): {'bw': 41}, ((1, 7), (72, 98)): {'bw': 41}, ((2, 3), (38, 76)): {'bw': 47}, ((2, 3), (76, 34)): {'bw': 47}, ((2, 3), (34, 5)): {'bw': 47}, ((2, 6), (38, 93)): {'bw': 25}, ((2, 6), (93, 26)): {'bw': 25}, ((3, 5), (5, 21)): {'bw': 9}, ((3, 5), (21, 83)): {'bw': 9}, ((4, 5), (37, 83)): {'bw': 49}, ((4, 7), (37, 25)): {'bw': 3}, ((4, 7), (25, 98)): {'bw': 3}}",910.0,606.0,720.0,240.0,366,240.0,366,240.0,670,304,0.6659340659340659,587941.1934223498,391530.0694658725,430.2528235888708,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6659340659340659,0.0,8.0,13.0
