v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,v_net_reward,num_interactions,num_placed_nodes,num_routed_links
1,1,1,595.0,832.0,206178.75468608283,288303.73764507717,0.7151442307692307,0.7151442307692307,8,0,1,18.0,41636,7306,34330,0.024956626184438835,0.018441744102930646,0,346.5189154387947,18.0,8,17,True,"{0: 39, 1: 40, 2: 26, 3: 98, 4: 96, 5: 32, 6: 81, 7: 9}","{(0, 1): [(39, 40)], (0, 2): [(39, 26)], (0, 6): [(39, 81)], (1, 2): [(40, 35), (35, 26)], (1, 3): [(40, 98)], (1, 4): [(40, 61), (61, 96)], (1, 5): [(40, 4), (4, 32)], (1, 6): [(40, 39), (39, 81)], (2, 3): [(26, 98)], (2, 4): [(26, 96)], (2, 5): [(26, 32)], (2, 6): [(26, 81)], (3, 4): [(98, 96)], (3, 6): [(98, 26), (26, 81)], (4, 6): [(96, 26), (26, 81)], (5, 6): [(32, 4), (4, 81)], (5, 7): [(32, 98), (98, 9)]}","{(0, 39): {'cpu': 18}, (1, 40): {'cpu': 40}, (2, 26): {'cpu': 1}, (3, 98): {'cpu': 30}, (4, 96): {'cpu': 36}, (5, 32): {'cpu': 35}, (6, 81): {'cpu': 3}, (7, 9): {'cpu': 24}}","{((0, 1), (39, 40)): {'bw': 20}, ((0, 2), (39, 26)): {'bw': 21}, ((0, 6), (39, 81)): {'bw': 31}, ((1, 2), (40, 35)): {'bw': 43}, ((1, 2), (35, 26)): {'bw': 43}, ((1, 3), (40, 98)): {'bw': 39}, ((1, 4), (40, 61)): {'bw': 2}, ((1, 4), (61, 96)): {'bw': 2}, ((1, 5), (40, 4)): {'bw': 50}, ((1, 5), (4, 32)): {'bw': 50}, ((1, 6), (40, 39)): {'bw': 42}, ((1, 6), (39, 81)): {'bw': 42}, ((2, 3), (26, 98)): {'bw': 12}, ((2, 4), (26, 96)): {'bw': 4}, ((2, 5), (26, 32)): {'bw': 9}, ((2, 6), (26, 81)): {'bw': 26}, ((3, 4), (98, 96)): {'bw': 9}, ((3, 6), (98, 26)): {'bw': 19}, ((3, 6), (26, 81)): {'bw': 19}, ((4, 6), (96, 26)): {'bw': 15}, ((4, 6), (26, 81)): {'bw': 15}, ((5, 6), (32, 4)): {'bw': 28}, ((5, 6), (4, 81)): {'bw': 28}, ((5, 7), (32, 98)): {'bw': 38}, ((5, 7), (98, 9)): {'bw': 38}}",832.0,595.0,561.0,187.0,408,187.0,408,187.0,645,237,0.7151442307692307,288303.73764507717,206178.75468608283,247.81100322846493,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.7151442307692307,0.0,8.0,17.0
2,2,2,1073.0,1517.0,339139.749678103,478844.0756566543,0.7073170731707317,0.7082467277328841,11,1,1,45.0,40951,7088,33863,0.05405044708394502,0.031794138670478866,1,278.16107738916367,45.0,8,10,True,"{0: 32, 1: 39, 2: 40, 3: 26, 4: 0, 5: 98, 6: 65, 7: 72}","{(0, 1): [(32, 4), (4, 39)], (0, 2): [(32, 4), (4, 40)], (2, 3): [(40, 55), (55, 26)], (2, 6): [(40, 55), (55, 65)], (3, 5): [(26, 5), (5, 98)], (3, 7): [(26, 72)], (4, 5): [(0, 25), (25, 98)], (4, 7): [(0, 16), (16, 72)], (5, 6): [(98, 72), (72, 65)], (6, 7): [(65, 72)]}","{(0, 32): {'cpu': 12}, (1, 39): {'cpu': 31}, (2, 40): {'cpu': 25}, (3, 26): {'cpu': 39}, (4, 0): {'cpu': 12}, (5, 98): {'cpu': 31}, (6, 65): {'cpu': 32}, (7, 72): {'cpu': 36}}","{((0, 1), (32, 4)): {'bw': 6}, ((0, 1), (4, 39)): {'bw': 6}, ((0, 2), (32, 4)): {'bw': 3}, ((0, 2), (4, 40)): {'bw': 3}, ((2, 3), (40, 55)): {'bw': 48}, ((2, 3), (55, 26)): {'bw': 48}, ((2, 6), (40, 55)): {'bw': 23}, ((2, 6), (55, 65)): {'bw': 23}, ((3, 5), (26, 5)): {'bw': 40}, ((3, 5), (5, 98)): {'bw': 40}, ((3, 7), (26, 72)): {'bw': 46}, ((4, 5), (0, 25)): {'bw': 32}, ((4, 5), (25, 98)): {'bw': 32}, ((4, 7), (0, 16)): {'bw': 15}, ((4, 7), (16, 72)): {'bw': 15}, ((5, 6), (98, 72)): {'bw': 40}, ((5, 6), (72, 65)): {'bw': 40}, ((6, 7), (65, 72)): {'bw': 7}}",685.0,478.0,654.0,218.0,260,218.0,260,218.0,467,207,0.6978102189781021,190540.3380115771,132960.99499202022,194.10364232411712,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6978102189781021,0.0,8.0,10.0
3,3,3,1498.0,2138.0,360848.7181446338,510564.70958069107,0.7006548175865295,0.7067639250683547,15,2,1,65.0,40330,6902,33428,0.07887361537434934,0.044231593995711194,2,51.07992580360186,65.0,8,10,True,"{0: 26, 1: 32, 2: 98, 3: 10, 4: 86, 5: 5, 6: 88, 7: 96}","{(0, 1): [(26, 32)], (0, 2): [(26, 98)], (0, 3): [(26, 6), (6, 10)], (0, 4): [(26, 86)], (0, 5): [(26, 5)], (0, 6): [(26, 48), (48, 88)], (1, 6): [(32, 20), (20, 4), (4, 88)], (2, 3): [(98, 32), (32, 10)], (3, 4): [(10, 0), (0, 86)], (5, 7): [(5, 50), (50, 96)]}","{(0, 26): {'cpu': 25}, (1, 32): {'cpu': 32}, (2, 98): {'cpu': 7}, (3, 10): {'cpu': 30}, (4, 86): {'cpu': 40}, (5, 5): {'cpu': 10}, (6, 88): {'cpu': 26}, (7, 96): {'cpu': 16}}","{((0, 1), (26, 32)): {'bw': 43}, ((0, 2), (26, 98)): {'bw': 12}, ((0, 3), (26, 6)): {'bw': 33}, ((0, 3), (6, 10)): {'bw': 33}, ((0, 4), (26, 86)): {'bw': 18}, ((0, 5), (26, 5)): {'bw': 20}, ((0, 6), (26, 48)): {'bw': 15}, ((0, 6), (48, 88)): {'bw': 15}, ((1, 6), (32, 20)): {'bw': 50}, ((1, 6), (20, 4)): {'bw': 50}, ((1, 6), (4, 88)): {'bw': 50}, ((2, 3), (98, 32)): {'bw': 10}, ((2, 3), (32, 10)): {'bw': 10}, ((3, 4), (10, 0)): {'bw': 8}, ((3, 4), (0, 86)): {'bw': 8}, ((5, 7), (5, 50)): {'bw': 30}, ((5, 7), (50, 96)): {'bw': 30}}",621.0,425.0,558.0,186.0,239,186.0,239,186.0,435,196,0.6843800322061192,31720.633924036756,21708.96846653079,34.95808126655522,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6843800322061192,0.0,8.0,10.0
4,4,4,1877.0,2666.0,429697.17085567664,606480.2320910621,0.7040510127531883,0.708509771825767,19,3,1,94.0,39802,6713,33089,0.1040971573468571,0.05392423159399573,3,181.65818657267243,94.0,8,11,True,"{0: 54, 1: 32, 2: 88, 3: 0, 4: 58, 5: 22, 6: 24, 7: 98}","{(0, 6): [(54, 4), (4, 24)], (0, 7): [(54, 0), (0, 25), (25, 98)], (1, 3): [(32, 0)], (1, 4): [(32, 22), (22, 58)], (1, 5): [(32, 22)], (1, 6): [(32, 20), (20, 24)], (2, 4): [(88, 55), (55, 58)], (2, 5): [(88, 40), (40, 22)], (3, 4): [(0, 13), (13, 58)], (3, 6): [(0, 96), (96, 24)], (6, 7): [(24, 67), (67, 98)]}","{(0, 54): {'cpu': 27}, (1, 32): {'cpu': 14}, (2, 88): {'cpu': 31}, (3, 0): {'cpu': 34}, (4, 58): {'cpu': 13}, (5, 22): {'cpu': 19}, (6, 24): {'cpu': 50}, (7, 98): {'cpu': 1}}","{((0, 6), (54, 4)): {'bw': 4}, ((0, 6), (4, 24)): {'bw': 4}, ((0, 7), (54, 0)): {'bw': 15}, ((0, 7), (0, 25)): {'bw': 15}, ((0, 7), (25, 98)): {'bw': 15}, ((1, 3), (32, 0)): {'bw': 10}, ((1, 4), (32, 22)): {'bw': 1}, ((1, 4), (22, 58)): {'bw': 1}, ((1, 5), (32, 22)): {'bw': 46}, ((1, 6), (32, 20)): {'bw': 7}, ((1, 6), (20, 24)): {'bw': 7}, ((2, 4), (88, 55)): {'bw': 1}, ((2, 4), (55, 58)): {'bw': 1}, ((2, 5), (88, 40)): {'bw': 24}, ((2, 5), (40, 22)): {'bw': 24}, ((3, 4), (0, 13)): {'bw': 14}, ((3, 4), (13, 58)): {'bw': 14}, ((3, 6), (0, 96)): {'bw': 46}, ((3, 6), (96, 24)): {'bw': 46}, ((6, 7), (24, 67)): {'bw': 22}, ((6, 7), (67, 98)): {'bw': 22}}",528.0,379.0,567.0,189.0,190,189.0,190,189.0,339,149,0.7178030303030303,95915.52251037104,68848.45271104285,130.39479680121752,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.7178030303030303,0.0,8.0,11.0
4,4,3,1877.0,2666.0,429697.17085567664,606480.2320910621,0.7040510127531883,0.708509771825767,19,4,0,116.07992580360187,40423,6899,33524,0.07927398905645267,0.0414867762687634,2,51.07992580360186,65.0,8,10,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
5,5,4,2301.0,3298.0,681357.9281792615,981597.2099884811,0.6976955730745906,0.6941318916210623,22,5,1,118.0,39791,6771,33020,0.09635659949286002,0.05589706933523941,4,593.539521989587,118.0,8,13,True,"{0: 32, 1: 50, 2: 0, 3: 90, 4: 98, 5: 61, 6: 5, 7: 26}","{(0, 3): [(32, 10), (10, 6), (6, 90)], (0, 4): [(32, 63), (63, 98)], (0, 5): [(32, 26), (26, 61)], (0, 7): [(32, 26)], (1, 5): [(50, 61)], (1, 7): [(50, 5), (5, 26)], (2, 5): [(0, 50), (50, 61)], (2, 7): [(0, 32), (32, 26)], (3, 4): [(90, 25), (25, 98)], (3, 7): [(90, 6), (6, 26)], (4, 5): [(98, 61)], (4, 6): [(98, 74), (74, 5)], (6, 7): [(5, 35), (35, 26)]}","{(0, 32): {'cpu': 0}, (1, 50): {'cpu': 34}, (2, 0): {'cpu': 5}, (3, 90): {'cpu': 46}, (4, 98): {'cpu': 11}, (5, 61): {'cpu': 12}, (6, 5): {'cpu': 17}, (7, 26): {'cpu': 3}}","{((0, 3), (32, 10)): {'bw': 4}, ((0, 3), (10, 6)): {'bw': 4}, ((0, 3), (6, 90)): {'bw': 4}, ((0, 4), (32, 63)): {'bw': 46}, ((0, 4), (63, 98)): {'bw': 46}, ((0, 5), (32, 26)): {'bw': 27}, ((0, 5), (26, 61)): {'bw': 27}, ((0, 7), (32, 26)): {'bw': 28}, ((1, 5), (50, 61)): {'bw': 14}, ((1, 7), (50, 5)): {'bw': 30}, ((1, 7), (5, 26)): {'bw': 30}, ((2, 5), (0, 50)): {'bw': 7}, ((2, 5), (50, 61)): {'bw': 7}, ((2, 7), (0, 32)): {'bw': 6}, ((2, 7), (32, 26)): {'bw': 6}, ((3, 4), (90, 25)): {'bw': 9}, ((3, 4), (25, 98)): {'bw': 9}, ((3, 7), (90, 6)): {'bw': 17}, ((3, 7), (6, 26)): {'bw': 17}, ((4, 5), (98, 61)): {'bw': 50}, ((4, 6), (98, 74)): {'bw': 38}, ((4, 6), (74, 5)): {'bw': 38}, ((6, 7), (5, 35)): {'bw': 20}, ((6, 7), (35, 26)): {'bw': 20}}",632.0,424.0,384.0,128.0,296,128.0,296,128.0,504,208,0.6708860759493671,375116.977897419,251660.7573235849,398.1974008284571,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6708860759493671,0.0,8.0,13.0
6,6,5,2767.0,3868.0,831062.787648163,1164712.5960341333,0.7153567735263702,0.7135346440640775,25,6,1,141.0,39221,6497,32724,0.13292406245829436,0.06436025732666195,5,321.25506323798623,141.0,8,12,True,"{0: 86, 1: 83, 2: 37, 3: 26, 4: 32, 5: 9, 6: 97, 7: 96}","{(0, 1): [(86, 83)], (0, 2): [(86, 18), (18, 37)], (0, 3): [(86, 26)], (0, 7): [(86, 0), (0, 96)], (1, 7): [(83, 37), (37, 96)], (2, 4): [(37, 32)], (2, 5): [(37, 69), (69, 9)], (2, 7): [(37, 96)], (3, 4): [(26, 32)], (3, 7): [(26, 96)], (4, 7): [(32, 0), (0, 96)], (5, 6): [(9, 69), (69, 97)]}","{(0, 86): {'cpu': 18}, (1, 83): {'cpu': 41}, (2, 37): {'cpu': 42}, (3, 26): {'cpu': 24}, (4, 32): {'cpu': 34}, (5, 9): {'cpu': 38}, (6, 97): {'cpu': 40}, (7, 96): {'cpu': 37}}","{((0, 1), (86, 83)): {'bw': 20}, ((0, 2), (86, 18)): {'bw': 23}, ((0, 2), (18, 37)): {'bw': 23}, ((0, 3), (86, 26)): {'bw': 37}, ((0, 7), (86, 0)): {'bw': 27}, ((0, 7), (0, 96)): {'bw': 27}, ((1, 7), (83, 37)): {'bw': 7}, ((1, 7), (37, 96)): {'bw': 7}, ((2, 4), (37, 32)): {'bw': 4}, ((2, 5), (37, 69)): {'bw': 11}, ((2, 5), (69, 9)): {'bw': 11}, ((2, 7), (37, 96)): {'bw': 3}, ((3, 4), (26, 32)): {'bw': 9}, ((3, 7), (26, 96)): {'bw': 15}, ((4, 7), (32, 0)): {'bw': 12}, ((4, 7), (0, 96)): {'bw': 12}, ((5, 6), (9, 69)): {'bw': 24}, ((5, 6), (69, 97)): {'bw': 24}}",570.0,466.0,822.0,274.0,192,274.0,192,274.0,296,104,0.8175438596491228,183115.38604565215,149704.8594689016,262.6401043314063,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.8175438596491228,0.0,8.0,12.0
7,7,6,3198.0,4476.0,909291.546207371,1275067.782122297,0.7144772117962467,0.7131319283229738,29,7,1,171.0,38613,6255,32358,0.16522087281462694,0.07482487491065049,6,181.5052402765848,171.0,8,8,True,"{0: 86, 1: 61, 2: 18, 3: 91, 4: 16, 5: 81, 6: 40, 7: 94}","{(0, 4): [(86, 0), (0, 16)], (0, 5): [(86, 81)], (0, 6): [(86, 62), (62, 40)], (1, 3): [(61, 11), (11, 91)], (1, 4): [(61, 82), (82, 16)], (2, 7): [(18, 63), (63, 94)], (4, 5): [(16, 83), (83, 81)], (4, 7): [(16, 67), (67, 94)]}","{(0, 86): {'cpu': 41}, (1, 61): {'cpu': 35}, (2, 18): {'cpu': 46}, (3, 91): {'cpu': 45}, (4, 16): {'cpu': 2}, (5, 81): {'cpu': 28}, (6, 40): {'cpu': 0}, (7, 94): {'cpu': 45}}","{((0, 4), (86, 0)): {'bw': 17}, ((0, 4), (0, 16)): {'bw': 17}, ((0, 5), (86, 81)): {'bw': 12}, ((0, 6), (86, 62)): {'bw': 42}, ((0, 6), (62, 40)): {'bw': 42}, ((1, 3), (61, 11)): {'bw': 22}, ((1, 3), (11, 91)): {'bw': 22}, ((1, 4), (61, 82)): {'bw': 20}, ((1, 4), (82, 16)): {'bw': 20}, ((2, 7), (18, 63)): {'bw': 33}, ((2, 7), (63, 94)): {'bw': 33}, ((4, 5), (16, 83)): {'bw': 38}, ((4, 5), (83, 81)): {'bw': 38}, ((4, 7), (16, 67)): {'bw': 5}, ((4, 7), (67, 94)): {'bw': 5}}",608.0,431.0,726.0,242.0,189,242.0,189,242.0,366,177,0.7088815789473685,110355.18608816355,78228.75855920804,128.66572131448694,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.7088815789473685,0.0,8.0,8.0
8,8,7,3613.0,5195.0,1357699.5996210836,2051948.2409282234,0.6954764196342638,0.661663667991407,32,8,1,196.0,37894,6057,31837,0.19164553583344457,0.08972122944960681,7,1080.5013335270185,196.0,8,12,True,"{0: 39, 1: 18, 2: 2, 3: 72, 4: 62, 5: 17, 6: 26, 7: 5}","{(0, 2): [(39, 1), (1, 2)], (0, 3): [(39, 16), (16, 72)], (0, 6): [(39, 26)], (0, 7): [(39, 1), (1, 12), (12, 5)], (1, 4): [(18, 27), (27, 64), (64, 62)], (1, 7): [(18, 8), (8, 5)], (2, 6): [(2, 1), (1, 39), (39, 26)], (2, 7): [(2, 8), (8, 5)], (3, 5): [(72, 98), (98, 9), (9, 17)], (3, 7): [(72, 58), (58, 5)], (4, 5): [(62, 81), (81, 2), (2, 17)], (5, 6): [(17, 96), (96, 26)]}","{(0, 39): {'cpu': 16}, (1, 18): {'cpu': 23}, (2, 2): {'cpu': 20}, (3, 72): {'cpu': 35}, (4, 62): {'cpu': 25}, (5, 17): {'cpu': 34}, (6, 26): {'cpu': 3}, (7, 5): {'cpu': 42}}","{((0, 2), (39, 1)): {'bw': 8}, ((0, 2), (1, 2)): {'bw': 8}, ((0, 3), (39, 16)): {'bw': 45}, ((0, 3), (16, 72)): {'bw': 45}, ((0, 6), (39, 26)): {'bw': 5}, ((0, 7), (39, 1)): {'bw': 35}, ((0, 7), (1, 12)): {'bw': 35}, ((0, 7), (12, 5)): {'bw': 35}, ((1, 4), (18, 27)): {'bw': 41}, ((1, 4), (27, 64)): {'bw': 41}, ((1, 4), (64, 62)): {'bw': 41}, ((1, 7), (18, 8)): {'bw': 1}, ((1, 7), (8, 5)): {'bw': 1}, ((2, 6), (2, 1)): {'bw': 8}, ((2, 6), (1, 39)): {'bw': 8}, ((2, 6), (39, 26)): {'bw': 8}, ((2, 7), (2, 8)): {'bw': 38}, ((2, 7), (8, 5)): {'bw': 38}, ((3, 5), (72, 98)): {'bw': 6}, ((3, 5), (98, 9)): {'bw': 6}, ((3, 5), (9, 17)): {'bw': 6}, ((3, 7), (72, 58)): {'bw': 15}, ((3, 7), (58, 5)): {'bw': 15}, ((4, 5), (62, 81)): {'bw': 2}, ((4, 5), (81, 2)): {'bw': 2}, ((4, 5), (2, 17)): {'bw': 2}, ((5, 6), (17, 96)): {'bw': 13}, ((5, 6), (96, 26)): {'bw': 13}}",719.0,415.0,594.0,198.0,217,198.0,217,198.0,521,304,0.5771905424200278,776880.4588059263,448408.05341371265,623.6551507840231,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.5771905424200278,0.0,8.0,12.0
9,9,8,4132.0,6035.0,1378189.3744646048,2085110.88229346,0.6846727423363712,0.6609669472103582,35,9,1,217.0,37054,5878,31176,0.21553449886560794,0.10862044317369546,8,39.47933495861511,217.0,8,12,True,"{0: 25, 1: 55, 2: 5, 3: 0, 4: 62, 5: 16, 6: 4, 7: 97}","{(0, 2): [(25, 35), (35, 5)], (0, 5): [(25, 0), (0, 16)], (1, 5): [(55, 16)], (1, 6): [(55, 16), (16, 4)], (2, 4): [(5, 21), (21, 44), (44, 62)], (2, 6): [(5, 22), (22, 4)], (2, 7): [(5, 50), (50, 97)], (3, 5): [(0, 16)], (3, 7): [(0, 22), (22, 97)], (4, 5): [(62, 83), (83, 16)], (5, 6): [(16, 4)], (6, 7): [(4, 50), (50, 97)]}","{(0, 25): {'cpu': 1}, (1, 55): {'cpu': 33}, (2, 5): {'cpu': 22}, (3, 0): {'cpu': 9}, (4, 62): {'cpu': 17}, (5, 16): {'cpu': 42}, (6, 4): {'cpu': 17}, (7, 97): {'cpu': 38}}","{((0, 2), (25, 35)): {'bw': 49}, ((0, 2), (35, 5)): {'bw': 49}, ((0, 5), (25, 0)): {'bw': 1}, ((0, 5), (0, 16)): {'bw': 1}, ((1, 5), (55, 16)): {'bw': 22}, ((1, 6), (55, 16)): {'bw': 39}, ((1, 6), (16, 4)): {'bw': 39}, ((2, 4), (5, 21)): {'bw': 33}, ((2, 4), (21, 44)): {'bw': 33}, ((2, 4), (44, 62)): {'bw': 33}, ((2, 6), (5, 22)): {'bw': 47}, ((2, 6), (22, 4)): {'bw': 47}, ((2, 7), (5, 50)): {'bw': 32}, ((2, 7), (50, 97)): {'bw': 32}, ((3, 5), (0, 16)): {'bw': 21}, ((3, 7), (0, 22)): {'bw': 46}, ((3, 7), (22, 97)): {'bw': 46}, ((4, 5), (62, 83)): {'bw': 32}, ((4, 5), (83, 16)): {'bw': 32}, ((5, 6), (16, 4)): {'bw': 9}, ((6, 7), (4, 50)): {'bw': 9}, ((6, 7), (50, 97)): {'bw': 9}}",840.0,519.0,537.0,179.0,340,179.0,340,179.0,661,321,0.6178571428571429,33162.6413652367,20489.77484352124,24.39258909943005,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6178571428571429,0.0,8.0,12.0
