v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,v_net_reward,num_interactions,num_placed_nodes,num_routed_links
1,1,1,674.0,907.0,231255.06678935734,311199.3257833043,0.743109151047409,0.7431091510474092,8,0,1,29.0,41561,7201,34360,0.038969705058054194,0.01758398856325949,0,343.1084076993432,29.0,8,15,True,"{0: 0, 1: 32, 2: 98, 3: 26, 4: 40, 5: 97, 6: 72, 7: 86}","{(0, 2): [(0, 25), (25, 98)], (0, 3): [(0, 32), (32, 26)], (0, 4): [(0, 22), (22, 40)], (0, 6): [(0, 16), (16, 72)], (0, 7): [(0, 86)], (1, 3): [(32, 26)], (1, 6): [(32, 26), (26, 72)], (2, 4): [(98, 40)], (2, 5): [(98, 72), (72, 97)], (3, 5): [(26, 72), (72, 97)], (3, 6): [(26, 55), (55, 72)], (3, 7): [(26, 86)], (4, 5): [(40, 22), (22, 97)], (5, 7): [(97, 86)], (6, 7): [(72, 16), (16, 0), (0, 86)]}","{(0, 0): {'cpu': 22}, (1, 32): {'cpu': 50}, (2, 98): {'cpu': 50}, (3, 26): {'cpu': 8}, (4, 40): {'cpu': 23}, (5, 97): {'cpu': 49}, (6, 72): {'cpu': 49}, (7, 86): {'cpu': 41}}","{((0, 2), (0, 25)): {'bw': 12}, ((0, 2), (25, 98)): {'bw': 12}, ((0, 3), (0, 32)): {'bw': 30}, ((0, 3), (32, 26)): {'bw': 30}, ((0, 4), (0, 22)): {'bw': 0}, ((0, 4), (22, 40)): {'bw': 0}, ((0, 6), (0, 16)): {'bw': 31}, ((0, 6), (16, 72)): {'bw': 31}, ((0, 7), (0, 86)): {'bw': 19}, ((1, 3), (32, 26)): {'bw': 18}, ((1, 6), (32, 26)): {'bw': 17}, ((1, 6), (26, 72)): {'bw': 17}, ((2, 4), (98, 40)): {'bw': 35}, ((2, 5), (98, 72)): {'bw': 24}, ((2, 5), (72, 97)): {'bw': 24}, ((3, 5), (26, 72)): {'bw': 40}, ((3, 5), (72, 97)): {'bw': 40}, ((3, 6), (26, 55)): {'bw': 17}, ((3, 6), (55, 72)): {'bw': 17}, ((3, 7), (26, 86)): {'bw': 48}, ((4, 5), (40, 22)): {'bw': 24}, ((4, 5), (22, 97)): {'bw': 24}, ((5, 7), (97, 86)): {'bw': 48}, ((6, 7), (72, 16)): {'bw': 19}, ((6, 7), (16, 0)): {'bw': 19}, ((6, 7), (0, 86)): {'bw': 19}}",907.0,674.0,876.0,292.0,382,292.0,382,292.0,615,233,0.743109151047409,311199.3257833043,231255.06678935734,254.96699756268725,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.743109151047409,0.0,8.0,15.0
2,2,2,1202.0,1660.0,356345.63832387794,489595.5385967399,0.7240963855421687,0.7278367759339112,13,1,1,56.0,40808,6965,33843,0.07046576805018012,0.03236597569692634,1,236.91396123962232,56.0,8,12,True,"{0: 83, 1: 12, 2: 32, 3: 37, 4: 98, 5: 88, 6: 39, 7: 26}","{(0, 2): [(83, 37), (37, 32)], (0, 6): [(83, 16), (16, 39)], (1, 2): [(12, 92), (92, 32)], (1, 3): [(12, 18), (18, 37)], (1, 5): [(12, 47), (47, 88)], (1, 7): [(12, 5), (5, 26)], (2, 4): [(32, 98)], (2, 5): [(32, 4), (4, 88)], (3, 4): [(37, 25), (25, 98)], (3, 5): [(37, 80), (80, 88)], (4, 6): [(98, 26), (26, 39)], (4, 7): [(98, 26)]}","{(0, 83): {'cpu': 12}, (1, 12): {'cpu': 12}, (2, 32): {'cpu': 44}, (3, 37): {'cpu': 41}, (4, 98): {'cpu': 28}, (5, 88): {'cpu': 42}, (6, 39): {'cpu': 14}, (7, 26): {'cpu': 43}}","{((0, 2), (83, 37)): {'bw': 40}, ((0, 2), (37, 32)): {'bw': 40}, ((0, 6), (83, 16)): {'bw': 17}, ((0, 6), (16, 39)): {'bw': 17}, ((1, 2), (12, 92)): {'bw': 35}, ((1, 2), (92, 32)): {'bw': 35}, ((1, 3), (12, 18)): {'bw': 41}, ((1, 3), (18, 37)): {'bw': 41}, ((1, 5), (12, 47)): {'bw': 33}, ((1, 5), (47, 88)): {'bw': 33}, ((1, 7), (12, 5)): {'bw': 41}, ((1, 7), (5, 26)): {'bw': 41}, ((2, 4), (32, 98)): {'bw': 21}, ((2, 5), (32, 4)): {'bw': 4}, ((2, 5), (4, 88)): {'bw': 4}, ((3, 4), (37, 25)): {'bw': 8}, ((3, 4), (25, 98)): {'bw': 8}, ((3, 5), (37, 80)): {'bw': 6}, ((3, 5), (80, 88)): {'bw': 6}, ((4, 6), (98, 26)): {'bw': 0}, ((4, 6), (26, 39)): {'bw': 0}, ((4, 7), (98, 26)): {'bw': 46}}",753.0,528.0,708.0,236.0,292,236.0,292,236.0,517,225,0.701195219123506,178396.21281343562,125090.57153452058,166.1229369648348,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.701195219123506,0.0,8.0,12.0
3,3,3,1690.0,2384.0,380299.7731869601,525134.0501559027,0.7088926174496645,0.7241956088622629,17,2,1,77.0,40084,6807,33277,0.09155211530762042,0.04854896354538951,2,49.086341932545345,77.0,8,15,True,"{0: 40, 1: 55, 2: 39, 3: 26, 4: 5, 5: 16, 6: 88, 7: 58}","{(0, 1): [(40, 55)], (0, 3): [(40, 35), (35, 26)], (0, 5): [(40, 4), (4, 16)], (0, 7): [(40, 22), (22, 58)], (1, 2): [(55, 16), (16, 39)], (1, 5): [(55, 16)], (2, 4): [(39, 26), (26, 5)], (2, 5): [(39, 16)], (2, 6): [(39, 4), (4, 88)], (2, 7): [(39, 57), (57, 58)], (3, 4): [(26, 35), (35, 5)], (3, 6): [(26, 48), (48, 88)], (4, 6): [(5, 94), (94, 88)], (4, 7): [(5, 58)], (6, 7): [(88, 55), (55, 58)]}","{(0, 40): {'cpu': 28}, (1, 55): {'cpu': 24}, (2, 39): {'cpu': 50}, (3, 26): {'cpu': 9}, (4, 5): {'cpu': 18}, (5, 16): {'cpu': 10}, (6, 88): {'cpu': 11}, (7, 58): {'cpu': 8}}","{((0, 1), (40, 55)): {'bw': 34}, ((0, 3), (40, 35)): {'bw': 5}, ((0, 3), (35, 26)): {'bw': 5}, ((0, 5), (40, 4)): {'bw': 36}, ((0, 5), (4, 16)): {'bw': 36}, ((0, 7), (40, 22)): {'bw': 8}, ((0, 7), (22, 58)): {'bw': 8}, ((1, 2), (55, 16)): {'bw': 4}, ((1, 2), (16, 39)): {'bw': 4}, ((1, 5), (55, 16)): {'bw': 29}, ((2, 4), (39, 26)): {'bw': 3}, ((2, 4), (26, 5)): {'bw': 3}, ((2, 5), (39, 16)): {'bw': 18}, ((2, 6), (39, 4)): {'bw': 35}, ((2, 6), (4, 88)): {'bw': 35}, ((2, 7), (39, 57)): {'bw': 30}, ((2, 7), (57, 58)): {'bw': 30}, ((3, 4), (26, 35)): {'bw': 38}, ((3, 4), (35, 5)): {'bw': 38}, ((3, 6), (26, 48)): {'bw': 36}, ((3, 6), (48, 88)): {'bw': 36}, ((4, 6), (5, 94)): {'bw': 29}, ((4, 6), (94, 88)): {'bw': 29}, ((4, 7), (5, 58)): {'bw': 13}, ((6, 7), (88, 55)): {'bw': 12}, ((6, 7), (55, 58)): {'bw': 12}}",724.0,488.0,474.0,158.0,330,158.0,330,158.0,566,236,0.6740331491712708,35538.51155916283,23954.134863082127,33.08582163409134,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6740331491712708,0.0,8.0,15.0
4,4,4,2284.0,3375.0,476654.5059313072,685887.4847512697,0.6767407407407408,0.6949456237769979,22,3,1,103.0,39093,6560,32533,0.12451621513412514,0.06982130092923522,3,162.21335478846314,103.0,8,15,True,"{0: 53, 1: 0, 2: 56, 3: 69, 4: 64, 5: 32, 6: 86, 7: 79}","{(0, 1): [(53, 16), (16, 0)], (0, 2): [(53, 37), (37, 56)], (0, 4): [(53, 25), (25, 64)], (0, 5): [(53, 24), (24, 4), (4, 32)], (0, 6): [(53, 24), (24, 48), (48, 86)], (1, 2): [(0, 68), (68, 56)], (1, 5): [(0, 32)], (1, 6): [(0, 86)], (2, 4): [(56, 62), (62, 64)], (2, 7): [(56, 37), (37, 32), (32, 79)], (3, 5): [(69, 37), (37, 32)], (4, 7): [(64, 32), (32, 79)], (5, 6): [(32, 0), (0, 86)], (5, 7): [(32, 65), (65, 79)], (6, 7): [(86, 26), (26, 79)]}","{(0, 53): {'cpu': 50}, (1, 0): {'cpu': 28}, (2, 56): {'cpu': 44}, (3, 69): {'cpu': 47}, (4, 64): {'cpu': 44}, (5, 32): {'cpu': 3}, (6, 86): {'cpu': 15}, (7, 79): {'cpu': 16}}","{((0, 1), (53, 16)): {'bw': 4}, ((0, 1), (16, 0)): {'bw': 4}, ((0, 2), (53, 37)): {'bw': 4}, ((0, 2), (37, 56)): {'bw': 4}, ((0, 4), (53, 25)): {'bw': 33}, ((0, 4), (25, 64)): {'bw': 33}, ((0, 5), (53, 24)): {'bw': 40}, ((0, 5), (24, 4)): {'bw': 40}, ((0, 5), (4, 32)): {'bw': 40}, ((0, 6), (53, 24)): {'bw': 45}, ((0, 6), (24, 48)): {'bw': 45}, ((0, 6), (48, 86)): {'bw': 45}, ((1, 2), (0, 68)): {'bw': 9}, ((1, 2), (68, 56)): {'bw': 9}, ((1, 5), (0, 32)): {'bw': 35}, ((1, 6), (0, 86)): {'bw': 21}, ((2, 4), (56, 62)): {'bw': 33}, ((2, 4), (62, 64)): {'bw': 33}, ((2, 7), (56, 37)): {'bw': 21}, ((2, 7), (37, 32)): {'bw': 21}, ((2, 7), (32, 79)): {'bw': 21}, ((3, 5), (69, 37)): {'bw': 6}, ((3, 5), (37, 32)): {'bw': 6}, ((4, 7), (64, 32)): {'bw': 30}, ((4, 7), (32, 79)): {'bw': 30}, ((5, 6), (32, 0)): {'bw': 6}, ((5, 6), (0, 86)): {'bw': 6}, ((5, 7), (32, 65)): {'bw': 41}, ((5, 7), (65, 79)): {'bw': 41}, ((6, 7), (86, 26)): {'bw': 19}, ((6, 7), (26, 79)): {'bw': 19}}",991.0,594.0,741.0,247.0,347,247.0,347,247.0,744,397,0.5993945509586277,160753.43459536697,96354.7327443471,97.22980095292343,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.5993945509586277,0.0,8.0,15.0
4,4,3,2284.0,3375.0,476654.5059313072,685887.4847512697,0.6767407407407408,0.6949456237769979,22,4,0,126.08634193254534,39817,6718,33099,0.10342986787668496,0.05363831308077194,2,49.086341932545345,77.0,8,15,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
5,5,4,2713.0,4015.0,565295.5472465703,818125.8680654152,0.6757160647571606,0.6909640304899525,24,5,1,136.0,39177,6534,32643,0.12798612037902046,0.06667619728377416,4,206.62247392835224,136.0,8,11,True,"{0: 45, 1: 72, 2: 40, 3: 26, 4: 39, 5: 16, 6: 28, 7: 64}","{(0, 2): [(45, 80), (80, 40)], (0, 3): [(45, 26)], (0, 4): [(45, 26), (26, 39)], (0, 7): [(45, 86), (86, 64)], (1, 6): [(72, 40), (40, 28)], (2, 3): [(40, 35), (35, 26)], (3, 4): [(26, 39)], (3, 6): [(26, 81), (81, 2), (2, 28)], (3, 7): [(26, 32), (32, 64)], (4, 6): [(39, 40), (40, 28)], (5, 7): [(16, 0), (0, 25), (25, 64)]}","{(0, 45): {'cpu': 43}, (1, 72): {'cpu': 8}, (2, 40): {'cpu': 6}, (3, 26): {'cpu': 10}, (4, 39): {'cpu': 40}, (5, 16): {'cpu': 10}, (6, 28): {'cpu': 47}, (7, 64): {'cpu': 20}}","{((0, 2), (45, 80)): {'bw': 4}, ((0, 2), (80, 40)): {'bw': 4}, ((0, 3), (45, 26)): {'bw': 13}, ((0, 4), (45, 26)): {'bw': 2}, ((0, 4), (26, 39)): {'bw': 2}, ((0, 7), (45, 86)): {'bw': 39}, ((0, 7), (86, 64)): {'bw': 39}, ((1, 6), (72, 40)): {'bw': 19}, ((1, 6), (40, 28)): {'bw': 19}, ((2, 3), (40, 35)): {'bw': 39}, ((2, 3), (35, 26)): {'bw': 39}, ((3, 4), (26, 39)): {'bw': 49}, ((3, 6), (26, 81)): {'bw': 25}, ((3, 6), (81, 2)): {'bw': 25}, ((3, 6), (2, 28)): {'bw': 25}, ((3, 7), (26, 32)): {'bw': 11}, ((3, 7), (32, 64)): {'bw': 11}, ((4, 6), (39, 40)): {'bw': 41}, ((4, 6), (40, 28)): {'bw': 41}, ((5, 7), (16, 0)): {'bw': 3}, ((5, 7), (0, 25)): {'bw': 3}, ((5, 7), (25, 64)): {'bw': 3}}",640.0,429.0,552.0,184.0,245,184.0,245,184.0,456,211,0.6703125,132238.38331414544,88641.04131526311,138.5016270550986,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6703125,0.0,8.0,11.0
6,6,5,3364.0,5147.0,810868.2069828691,1245143.1504332956,0.6535846123955702,0.651224886633072,30,6,1,158.0,38045,6296,31749,0.1597490991592153,0.09223731236597565,5,377.2237476748061,158.0,8,14,True,"{0: 40, 1: 83, 2: 80, 3: 96, 4: 11, 5: 34, 6: 25, 7: 9}","{(0, 3): [(40, 61), (61, 96)], (0, 4): [(40, 61), (61, 11)], (0, 5): [(40, 55), (55, 34)], (0, 7): [(40, 98), (98, 9)], (1, 2): [(83, 37), (37, 80)], (1, 3): [(83, 25), (25, 0), (0, 96)], (1, 6): [(83, 25)], (1, 7): [(83, 86), (86, 9)], (3, 4): [(96, 37), (37, 18), (18, 11)], (3, 5): [(96, 0), (0, 51), (51, 34)], (3, 6): [(96, 37), (37, 25)], (3, 7): [(96, 9)], (4, 5): [(11, 18), (18, 86), (86, 34)], (5, 7): [(34, 64), (64, 69), (69, 9)]}","{(0, 40): {'cpu': 4}, (1, 83): {'cpu': 30}, (2, 80): {'cpu': 40}, (3, 96): {'cpu': 35}, (4, 11): {'cpu': 43}, (5, 34): {'cpu': 48}, (6, 25): {'cpu': 25}, (7, 9): {'cpu': 13}}","{((0, 3), (40, 61)): {'bw': 37}, ((0, 3), (61, 96)): {'bw': 37}, ((0, 4), (40, 61)): {'bw': 42}, ((0, 4), (61, 11)): {'bw': 42}, ((0, 5), (40, 55)): {'bw': 13}, ((0, 5), (55, 34)): {'bw': 13}, ((0, 7), (40, 98)): {'bw': 16}, ((0, 7), (98, 9)): {'bw': 16}, ((1, 2), (83, 37)): {'bw': 35}, ((1, 2), (37, 80)): {'bw': 35}, ((1, 3), (83, 25)): {'bw': 39}, ((1, 3), (25, 0)): {'bw': 39}, ((1, 3), (0, 96)): {'bw': 39}, ((1, 6), (83, 25)): {'bw': 25}, ((1, 7), (83, 86)): {'bw': 40}, ((1, 7), (86, 9)): {'bw': 40}, ((3, 4), (96, 37)): {'bw': 24}, ((3, 4), (37, 18)): {'bw': 24}, ((3, 4), (18, 11)): {'bw': 24}, ((3, 5), (96, 0)): {'bw': 38}, ((3, 5), (0, 51)): {'bw': 38}, ((3, 5), (51, 34)): {'bw': 38}, ((3, 6), (96, 37)): {'bw': 18}, ((3, 6), (37, 25)): {'bw': 18}, ((3, 7), (96, 9)): {'bw': 47}, ((4, 5), (11, 18)): {'bw': 17}, ((4, 5), (18, 86)): {'bw': 17}, ((4, 5), (86, 34)): {'bw': 17}, ((5, 7), (34, 64)): {'bw': 22}, ((5, 7), (64, 69)): {'bw': 22}, ((5, 7), (69, 9)): {'bw': 22}}",1132.0,651.0,714.0,238.0,413,238.0,413,238.0,894,481,0.5750883392226148,427017.28236788046,245572.65973629875,216.93697856563494,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.5750883392226148,0.0,8.0,14.0
7,7,6,4157.0,6564.0,1646995.9520792882,2739207.481835094,0.6333028641072517,0.6012673238523378,35,7,1,184.0,36628,6051,30577,0.1924462831976511,0.12574696211579695,6,1054.385554976569,184.0,8,17,True,"{0: 27, 1: 5, 2: 61, 3: 40, 4: 55, 5: 62, 6: 6, 7: 74}","{(0, 2): [(27, 43), (43, 56), (56, 61)], (0, 3): [(27, 60), (60, 40)], (0, 4): [(27, 60), (60, 40), (40, 55)], (0, 5): [(27, 64), (64, 62)], (0, 7): [(27, 89), (89, 74)], (1, 2): [(5, 26), (26, 61)], (1, 5): [(5, 22), (22, 40), (40, 62)], (1, 7): [(5, 74)], (2, 3): [(61, 88), (88, 40)], (2, 5): [(61, 56), (56, 62)], (2, 6): [(61, 26), (26, 6)], (2, 7): [(61, 50), (50, 74)], (3, 6): [(40, 63), (63, 6)], (4, 5): [(55, 31), (31, 62)], (4, 6): [(55, 26), (26, 6)], (4, 7): [(55, 34), (34, 74)], (6, 7): [(6, 34), (34, 74)]}","{(0, 27): {'cpu': 35}, (1, 5): {'cpu': 21}, (2, 61): {'cpu': 37}, (3, 40): {'cpu': 23}, (4, 55): {'cpu': 10}, (5, 62): {'cpu': 25}, (6, 6): {'cpu': 50}, (7, 74): {'cpu': 44}}","{((0, 2), (27, 43)): {'bw': 50}, ((0, 2), (43, 56)): {'bw': 50}, ((0, 2), (56, 61)): {'bw': 50}, ((0, 3), (27, 60)): {'bw': 19}, ((0, 3), (60, 40)): {'bw': 19}, ((0, 4), (27, 60)): {'bw': 32}, ((0, 4), (60, 40)): {'bw': 32}, ((0, 4), (40, 55)): {'bw': 32}, ((0, 5), (27, 64)): {'bw': 33}, ((0, 5), (64, 62)): {'bw': 33}, ((0, 7), (27, 89)): {'bw': 37}, ((0, 7), (89, 74)): {'bw': 37}, ((1, 2), (5, 26)): {'bw': 10}, ((1, 2), (26, 61)): {'bw': 10}, ((1, 5), (5, 22)): {'bw': 28}, ((1, 5), (22, 40)): {'bw': 28}, ((1, 5), (40, 62)): {'bw': 28}, ((1, 7), (5, 74)): {'bw': 34}, ((2, 3), (61, 88)): {'bw': 35}, ((2, 3), (88, 40)): {'bw': 35}, ((2, 5), (61, 56)): {'bw': 44}, ((2, 5), (56, 62)): {'bw': 44}, ((2, 6), (61, 26)): {'bw': 36}, ((2, 6), (26, 6)): {'bw': 36}, ((2, 7), (61, 50)): {'bw': 41}, ((2, 7), (50, 74)): {'bw': 41}, ((3, 6), (40, 63)): {'bw': 30}, ((3, 6), (63, 6)): {'bw': 30}, ((4, 5), (55, 31)): {'bw': 48}, ((4, 5), (31, 62)): {'bw': 48}, ((4, 6), (55, 26)): {'bw': 39}, ((4, 6), (26, 6)): {'bw': 39}, ((4, 7), (55, 34)): {'bw': 29}, ((4, 7), (34, 74)): {'bw': 29}, ((6, 7), (6, 34)): {'bw': 3}, ((6, 7), (34, 74)): {'bw': 3}}",1417.0,793.0,735.0,245.0,548,245.0,548,245.0,1172,624,0.5596330275229358,1494064.3314017982,836127.7450964192,590.0689803079881,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.5596330275229358,0.0,8.0,17.0
8,8,7,4733.0,7624.0,1699888.938481078,2836545.26931061,0.6208027282266527,0.5992814417145603,40,8,1,206.0,35568,5877,29691,0.21566795675964234,0.1510793423874196,7,91.82810139199633,206.0,8,16,True,"{0: 84, 1: 80, 2: 24, 3: 94, 4: 35, 5: 98, 6: 63, 7: 0}","{(0, 3): [(84, 94)], (0, 4): [(84, 23), (23, 59), (59, 35)], (0, 6): [(84, 32), (32, 63)], (1, 3): [(80, 94)], (1, 5): [(80, 40), (40, 98)], (1, 7): [(80, 11), (11, 52), (52, 0)], (2, 5): [(24, 67), (67, 98)], (2, 6): [(24, 1), (1, 40), (40, 63)], (2, 7): [(24, 96), (96, 0)], (3, 4): [(94, 5), (5, 35)], (3, 6): [(94, 63)], (3, 7): [(94, 5), (5, 13), (13, 0)], (4, 5): [(35, 5), (5, 98)], (4, 7): [(35, 16), (16, 54), (54, 0)], (5, 6): [(98, 63)], (6, 7): [(63, 50), (50, 0)]}","{(0, 84): {'cpu': 17}, (1, 80): {'cpu': 40}, (2, 24): {'cpu': 42}, (3, 94): {'cpu': 19}, (4, 35): {'cpu': 24}, (5, 98): {'cpu': 1}, (6, 63): {'cpu': 29}, (7, 0): {'cpu': 2}}","{((0, 3), (84, 94)): {'bw': 5}, ((0, 4), (84, 23)): {'bw': 24}, ((0, 4), (23, 59)): {'bw': 24}, ((0, 4), (59, 35)): {'bw': 24}, ((0, 6), (84, 32)): {'bw': 9}, ((0, 6), (32, 63)): {'bw': 9}, ((1, 3), (80, 94)): {'bw': 46}, ((1, 5), (80, 40)): {'bw': 13}, ((1, 5), (40, 98)): {'bw': 13}, ((1, 7), (80, 11)): {'bw': 15}, ((1, 7), (11, 52)): {'bw': 15}, ((1, 7), (52, 0)): {'bw': 15}, ((2, 5), (24, 67)): {'bw': 50}, ((2, 5), (67, 98)): {'bw': 50}, ((2, 6), (24, 1)): {'bw': 48}, ((2, 6), (1, 40)): {'bw': 48}, ((2, 6), (40, 63)): {'bw': 48}, ((2, 7), (24, 96)): {'bw': 5}, ((2, 7), (96, 0)): {'bw': 5}, ((3, 4), (94, 5)): {'bw': 39}, ((3, 4), (5, 35)): {'bw': 39}, ((3, 6), (94, 63)): {'bw': 9}, ((3, 7), (94, 5)): {'bw': 35}, ((3, 7), (5, 13)): {'bw': 35}, ((3, 7), (13, 0)): {'bw': 35}, ((4, 5), (35, 5)): {'bw': 31}, ((4, 5), (5, 98)): {'bw': 31}, ((4, 7), (35, 16)): {'bw': 32}, ((4, 7), (16, 54)): {'bw': 32}, ((4, 7), (54, 0)): {'bw': 32}, ((5, 6), (98, 63)): {'bw': 12}, ((6, 7), (63, 50)): {'bw': 29}, ((6, 7), (50, 0)): {'bw': 29}}",1060.0,576.0,522.0,174.0,402,174.0,402,174.0,886,484,0.5433962264150943,97337.7874755161,52892.98640178989,49.899043775273476,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.5433962264150943,0.0,8.0,16.0
9,9,8,5234.0,8471.0,1887097.7453602394,3153043.9907210884,0.6178727422972494,0.5985002908026881,41,9,1,227.0,34721,5712,29009,0.2376885092753236,0.17057898498927804,8,373.6702732118988,227.0,8,13,True,"{0: 62, 1: 16, 2: 37, 3: 39, 4: 90, 5: 61, 6: 0, 7: 40}","{(0, 1): [(62, 83), (83, 16)], (0, 7): [(62, 40)], (1, 4): [(16, 72), (72, 90)], (1, 7): [(16, 4), (4, 40)], (2, 3): [(37, 80), (80, 39)], (2, 6): [(37, 32), (32, 0)], (3, 4): [(39, 57), (57, 90)], (3, 5): [(39, 26), (26, 61)], (3, 6): [(39, 7), (7, 10), (10, 0)], (3, 7): [(39, 4), (4, 40)], (4, 5): [(90, 6), (6, 26), (26, 61)], (5, 7): [(61, 88), (88, 40)], (6, 7): [(0, 89), (89, 40)]}","{(0, 62): {'cpu': 18}, (1, 16): {'cpu': 21}, (2, 37): {'cpu': 35}, (3, 39): {'cpu': 6}, (4, 90): {'cpu': 50}, (5, 61): {'cpu': 24}, (6, 0): {'cpu': 6}, (7, 40): {'cpu': 5}}","{((0, 1), (62, 83)): {'bw': 18}, ((0, 1), (83, 16)): {'bw': 18}, ((0, 7), (62, 40)): {'bw': 28}, ((1, 4), (16, 72)): {'bw': 26}, ((1, 4), (72, 90)): {'bw': 26}, ((1, 7), (16, 4)): {'bw': 23}, ((1, 7), (4, 40)): {'bw': 23}, ((2, 3), (37, 80)): {'bw': 44}, ((2, 3), (80, 39)): {'bw': 44}, ((2, 6), (37, 32)): {'bw': 3}, ((2, 6), (32, 0)): {'bw': 3}, ((3, 4), (39, 57)): {'bw': 37}, ((3, 4), (57, 90)): {'bw': 37}, ((3, 5), (39, 26)): {'bw': 15}, ((3, 5), (26, 61)): {'bw': 15}, ((3, 6), (39, 7)): {'bw': 36}, ((3, 6), (7, 10)): {'bw': 36}, ((3, 6), (10, 0)): {'bw': 36}, ((3, 7), (39, 4)): {'bw': 44}, ((3, 7), (4, 40)): {'bw': 44}, ((4, 5), (90, 6)): {'bw': 2}, ((4, 5), (6, 26)): {'bw': 2}, ((4, 5), (26, 61)): {'bw': 2}, ((5, 7), (61, 88)): {'bw': 28}, ((5, 7), (88, 40)): {'bw': 28}, ((6, 7), (0, 89)): {'bw': 32}, ((6, 7), (89, 40)): {'bw': 32}}",847.0,501.0,495.0,165.0,336,165.0,336,165.0,682,346,0.5914994096812278,316498.7214104783,187208.8068791613,221.02574602026127,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.5914994096812278,0.0,8.0,13.0
