v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,v_net_reward,num_interactions,num_placed_nodes,num_routed_links
1,1,1,509.0,633.0,49346.71596822019,61368.3127856255,0.8041074249605056,0.8041074249605055,8,0,1,25.0,41835,7339,34496,0.020552515681302563,0.01369549678341675,0,96.948361430688,25.0,8,12,True,"{0: 42, 1: 5, 2: 39, 3: 32, 4: 98, 5: 40, 6: 26, 7: 22}","{(0, 5): [(42, 39), (39, 40)], (0, 6): [(42, 6), (6, 26)], (1, 2): [(5, 26), (26, 39)], (1, 4): [(5, 98)], (1, 6): [(5, 26)], (1, 7): [(5, 22)], (2, 3): [(39, 4), (4, 32)], (3, 4): [(32, 98)], (3, 6): [(32, 26)], (3, 7): [(32, 22)], (4, 6): [(98, 26)], (5, 6): [(40, 35), (35, 26)]}","{(0, 42): {'cpu': 10}, (1, 5): {'cpu': 13}, (2, 39): {'cpu': 41}, (3, 32): {'cpu': 2}, (4, 98): {'cpu': 17}, (5, 40): {'cpu': 26}, (6, 26): {'cpu': 43}, (7, 22): {'cpu': 2}}","{((0, 5), (42, 39)): {'bw': 39}, ((0, 5), (39, 40)): {'bw': 39}, ((0, 6), (42, 6)): {'bw': 46}, ((0, 6), (6, 26)): {'bw': 46}, ((1, 2), (5, 26)): {'bw': 19}, ((1, 2), (26, 39)): {'bw': 19}, ((1, 4), (5, 98)): {'bw': 33}, ((1, 6), (5, 26)): {'bw': 32}, ((1, 7), (5, 22)): {'bw': 45}, ((2, 3), (39, 4)): {'bw': 9}, ((2, 3), (4, 32)): {'bw': 9}, ((3, 4), (32, 98)): {'bw': 39}, ((3, 6), (32, 26)): {'bw': 10}, ((3, 7), (32, 22)): {'bw': 40}, ((4, 6), (98, 26)): {'bw': 32}, ((5, 6), (40, 35)): {'bw': 11}, ((5, 6), (35, 26)): {'bw': 11}}",633.0,509.0,462.0,154.0,355,154.0,355,154.0,479,124,0.8041074249605056,61368.3127856255,49346.71596822019,77.95689726417092,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.8041074249605056,0.0,8.0,12.0
2,2,2,944.0,1288.0,172254.16049672442,246435.84420210886,0.7329192546583851,0.6989817615795129,12,1,1,54.0,41180,7165,34015,0.04377418924329379,0.027448177269478236,1,282.5458494908143,54.0,8,11,True,"{0: 40, 1: 98, 2: 69, 3: 26, 4: 61, 5: 32, 6: 50, 7: 94}","{(0, 1): [(40, 98)], (0, 2): [(40, 98), (98, 9), (9, 69)], (0, 6): [(40, 4), (4, 50)], (0, 7): [(40, 63), (63, 94)], (1, 5): [(98, 32)], (1, 6): [(98, 5), (5, 50)], (1, 7): [(98, 63), (63, 94)], (2, 4): [(69, 9), (9, 96), (96, 61)], (3, 5): [(26, 32)], (3, 6): [(26, 5), (5, 50)], (4, 6): [(61, 50)]}","{(0, 40): {'cpu': 35}, (1, 98): {'cpu': 5}, (2, 69): {'cpu': 50}, (3, 26): {'cpu': 6}, (4, 61): {'cpu': 43}, (5, 32): {'cpu': 1}, (6, 50): {'cpu': 26}, (7, 94): {'cpu': 8}}","{((0, 1), (40, 98)): {'bw': 30}, ((0, 2), (40, 98)): {'bw': 37}, ((0, 2), (98, 9)): {'bw': 37}, ((0, 2), (9, 69)): {'bw': 37}, ((0, 6), (40, 4)): {'bw': 21}, ((0, 6), (4, 50)): {'bw': 21}, ((0, 7), (40, 63)): {'bw': 35}, ((0, 7), (63, 94)): {'bw': 35}, ((1, 5), (98, 32)): {'bw': 18}, ((1, 6), (98, 5)): {'bw': 10}, ((1, 6), (5, 50)): {'bw': 10}, ((1, 7), (98, 63)): {'bw': 34}, ((1, 7), (63, 94)): {'bw': 34}, ((2, 4), (69, 9)): {'bw': 15}, ((2, 4), (9, 96)): {'bw': 15}, ((2, 4), (96, 61)): {'bw': 15}, ((3, 5), (26, 32)): {'bw': 6}, ((3, 6), (26, 5)): {'bw': 16}, ((3, 6), (5, 50)): {'bw': 16}, ((4, 6), (61, 50)): {'bw': 39}}",655.0,435.0,522.0,174.0,261,174.0,261,174.0,481,220,0.6641221374045801,185067.53141648337,122907.44452850422,187.6449534786324,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6641221374045801,0.0,8.0,11.0
3,3,3,1386.0,1909.0,591790.1945178357,835874.4802362947,0.7260345730749084,0.7079893076177438,15,2,1,70.0,40559,7011,33548,0.06432670492459625,0.040800571837026456,2,949.1765475590753,70.0,8,13,True,"{0: 40, 1: 39, 2: 26, 3: 97, 4: 87, 5: 98, 6: 32, 7: 81}","{(0, 1): [(40, 39)], (0, 6): [(40, 4), (4, 32)], (1, 2): [(39, 26)], (1, 6): [(39, 4), (4, 32)], (1, 7): [(39, 81)], (2, 4): [(26, 94), (94, 87)], (2, 6): [(26, 32)], (3, 5): [(97, 72), (72, 98)], (3, 6): [(97, 22), (22, 32)], (3, 7): [(97, 81)], (4, 5): [(87, 15), (15, 57), (57, 98)], (4, 6): [(87, 64), (64, 32)], (4, 7): [(87, 64), (64, 27), (27, 81)]}","{(0, 40): {'cpu': 2}, (1, 39): {'cpu': 17}, (2, 26): {'cpu': 3}, (3, 97): {'cpu': 45}, (4, 87): {'cpu': 25}, (5, 98): {'cpu': 8}, (6, 32): {'cpu': 39}, (7, 81): {'cpu': 15}}","{((0, 1), (40, 39)): {'bw': 26}, ((0, 6), (40, 4)): {'bw': 31}, ((0, 6), (4, 32)): {'bw': 31}, ((1, 2), (39, 26)): {'bw': 25}, ((1, 6), (39, 4)): {'bw': 0}, ((1, 6), (4, 32)): {'bw': 0}, ((1, 7), (39, 81)): {'bw': 13}, ((2, 4), (26, 94)): {'bw': 36}, ((2, 4), (94, 87)): {'bw': 36}, ((2, 6), (26, 32)): {'bw': 46}, ((3, 5), (97, 72)): {'bw': 5}, ((3, 5), (72, 98)): {'bw': 5}, ((3, 6), (97, 22)): {'bw': 21}, ((3, 6), (22, 32)): {'bw': 21}, ((3, 7), (97, 81)): {'bw': 23}, ((4, 5), (87, 15)): {'bw': 5}, ((4, 5), (15, 57)): {'bw': 5}, ((4, 5), (57, 98)): {'bw': 5}, ((4, 6), (87, 64)): {'bw': 38}, ((4, 6), (64, 32)): {'bw': 38}, ((4, 7), (87, 64)): {'bw': 19}, ((4, 7), (64, 27)): {'bw': 19}, ((4, 7), (27, 81)): {'bw': 19}}",621.0,442.0,462.0,154.0,288,154.0,288,154.0,467,179,0.711755233494364,589438.6360341858,419536.03402111126,675.5813752352839,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.711755233494364,0.0,8.0,13.0
4,4,4,1792.0,2506.0,777417.3743969342,1108828.7324230478,0.7150837988826816,0.7011158275977364,19,3,1,86.0,39962,6786,33176,0.09435473108234349,0.0514367405289492,3,457.20980265787796,86.0,8,8,True,"{0: 86, 1: 62, 2: 61, 3: 32, 4: 0, 5: 98, 6: 55, 7: 94}","{(0, 1): [(86, 62)], (1, 5): [(62, 14), (14, 67), (67, 98)], (1, 6): [(62, 31), (31, 55)], (2, 3): [(61, 26), (26, 32)], (2, 6): [(61, 26), (26, 55)], (3, 5): [(32, 98)], (4, 5): [(0, 25), (25, 98)], (6, 7): [(55, 26), (26, 94)]}","{(0, 86): {'cpu': 18}, (1, 62): {'cpu': 33}, (2, 61): {'cpu': 17}, (3, 32): {'cpu': 25}, (4, 0): {'cpu': 34}, (5, 98): {'cpu': 39}, (6, 55): {'cpu': 26}, (7, 94): {'cpu': 33}}","{((0, 1), (86, 62)): {'bw': 15}, ((1, 5), (62, 14)): {'bw': 37}, ((1, 5), (14, 67)): {'bw': 37}, ((1, 5), (67, 98)): {'bw': 37}, ((1, 6), (62, 31)): {'bw': 31}, ((1, 6), (31, 55)): {'bw': 31}, ((2, 3), (61, 26)): {'bw': 0}, ((2, 3), (26, 32)): {'bw': 0}, ((2, 6), (61, 26)): {'bw': 45}, ((2, 6), (26, 55)): {'bw': 45}, ((3, 5), (32, 98)): {'bw': 12}, ((4, 5), (0, 25)): {'bw': 27}, ((4, 5), (25, 98)): {'bw': 27}, ((6, 7), (55, 26)): {'bw': 14}, ((6, 7), (26, 94)): {'bw': 14}}",597.0,406.0,675.0,225.0,181,225.0,181,225.0,372,191,0.6800670016750419,272954.25218675315,185627.17987909846,310.93329962998064,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6800670016750419,0.0,8.0,8.0
5,5,5,2498.0,3671.0,881855.3731276607,1281166.2232464137,0.6804685371833288,0.6883223715444835,24,4,1,113.0,38797,6570,32227,0.12318163619378086,0.07857040743388133,4,147.92917667241724,113.0,8,20,True,"{0: 16, 1: 86, 2: 18, 3: 32, 4: 24, 5: 15, 6: 34, 7: 26}","{(0, 1): [(16, 0), (0, 86)], (0, 3): [(16, 0), (0, 32)], (0, 4): [(16, 4), (4, 24)], (0, 6): [(16, 55), (55, 34)], (0, 7): [(16, 35), (35, 26)], (1, 2): [(86, 18)], (1, 4): [(86, 48), (48, 24)], (1, 5): [(86, 45), (45, 15)], (1, 6): [(86, 34)], (2, 4): [(18, 42), (42, 24)], (3, 4): [(32, 20), (20, 24)], (3, 5): [(32, 65), (65, 15)], (3, 6): [(32, 22), (22, 58), (58, 34)], (3, 7): [(32, 26)], (4, 5): [(24, 15)], (4, 6): [(24, 42), (42, 6), (6, 34)], (4, 7): [(24, 96), (96, 26)], (5, 6): [(15, 55), (55, 34)], (5, 7): [(15, 45), (45, 26)], (6, 7): [(34, 5), (5, 26)]}","{(0, 16): {'cpu': 39}, (1, 86): {'cpu': 20}, (2, 18): {'cpu': 46}, (3, 32): {'cpu': 17}, (4, 24): {'cpu': 9}, (5, 15): {'cpu': 37}, (6, 34): {'cpu': 43}, (7, 26): {'cpu': 5}}","{((0, 1), (16, 0)): {'bw': 29}, ((0, 1), (0, 86)): {'bw': 29}, ((0, 3), (16, 0)): {'bw': 16}, ((0, 3), (0, 32)): {'bw': 16}, ((0, 4), (16, 4)): {'bw': 46}, ((0, 4), (4, 24)): {'bw': 46}, ((0, 6), (16, 55)): {'bw': 12}, ((0, 6), (55, 34)): {'bw': 12}, ((0, 7), (16, 35)): {'bw': 44}, ((0, 7), (35, 26)): {'bw': 44}, ((1, 2), (86, 18)): {'bw': 3}, ((1, 4), (86, 48)): {'bw': 39}, ((1, 4), (48, 24)): {'bw': 39}, ((1, 5), (86, 45)): {'bw': 35}, ((1, 5), (45, 15)): {'bw': 35}, ((1, 6), (86, 34)): {'bw': 5}, ((2, 4), (18, 42)): {'bw': 32}, ((2, 4), (42, 24)): {'bw': 32}, ((3, 4), (32, 20)): {'bw': 33}, ((3, 4), (20, 24)): {'bw': 33}, ((3, 5), (32, 65)): {'bw': 37}, ((3, 5), (65, 15)): {'bw': 37}, ((3, 6), (32, 22)): {'bw': 22}, ((3, 6), (22, 58)): {'bw': 22}, ((3, 6), (58, 34)): {'bw': 22}, ((3, 7), (32, 26)): {'bw': 13}, ((4, 5), (24, 15)): {'bw': 37}, ((4, 6), (24, 42)): {'bw': 5}, ((4, 6), (42, 6)): {'bw': 5}, ((4, 6), (6, 34)): {'bw': 5}, ((4, 7), (24, 96)): {'bw': 44}, ((4, 7), (96, 26)): {'bw': 44}, ((5, 6), (15, 55)): {'bw': 35}, ((5, 6), (55, 34)): {'bw': 35}, ((5, 7), (15, 45)): {'bw': 0}, ((5, 7), (45, 26)): {'bw': 0}, ((6, 7), (34, 5)): {'bw': 3}, ((6, 7), (5, 26)): {'bw': 3}}",1165.0,706.0,648.0,216.0,490,216.0,490,216.0,949,459,0.6060085836909871,172337.4908233661,104437.99873072657,89.64635084182538,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6060085836909871,0.0,8.0,20.0
5,5,4,2498.0,3671.0,881855.3731276607,1281166.2232464137,0.6804685371833288,0.6883223715444835,24,5,0,121.948361430688,39430,6724,32706,0.1026291205124783,0.06487491065046458,0,96.948361430688,25.0,8,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
6,6,5,3077.0,4729.0,1006526.2546493119,1508975.8823999665,0.6506661027701417,0.6670260713832429,25,6,1,133.0,38372,6561,31811,0.12438275724009074,0.0904646175839886,5,215.32103889749777,133.0,8,16,True,"{0: 18, 1: 0, 2: 39, 3: 55, 4: 4, 5: 42, 6: 26, 7: 32}","{(0, 1): [(18, 8), (8, 54), (54, 0)], (0, 2): [(18, 11), (11, 80), (80, 39)], (1, 2): [(0, 10), (10, 7), (7, 39)], (1, 4): [(0, 16), (16, 4)], (1, 6): [(0, 32), (32, 26)], (1, 7): [(0, 32)], (2, 3): [(39, 16), (16, 55)], (2, 4): [(39, 4)], (2, 5): [(39, 42)], (2, 6): [(39, 26)], (3, 6): [(55, 26)], (3, 7): [(55, 65), (65, 32)], (4, 5): [(4, 22), (22, 17), (17, 42)], (4, 6): [(4, 81), (81, 26)], (4, 7): [(4, 32)], (5, 7): [(42, 73), (73, 32)]}","{(0, 18): {'cpu': 22}, (1, 0): {'cpu': 3}, (2, 39): {'cpu': 36}, (3, 55): {'cpu': 3}, (4, 4): {'cpu': 36}, (5, 42): {'cpu': 16}, (6, 26): {'cpu': 45}, (7, 32): {'cpu': 2}}","{((0, 1), (18, 8)): {'bw': 44}, ((0, 1), (8, 54)): {'bw': 44}, ((0, 1), (54, 0)): {'bw': 44}, ((0, 2), (18, 11)): {'bw': 36}, ((0, 2), (11, 80)): {'bw': 36}, ((0, 2), (80, 39)): {'bw': 36}, ((1, 2), (0, 10)): {'bw': 35}, ((1, 2), (10, 7)): {'bw': 35}, ((1, 2), (7, 39)): {'bw': 35}, ((1, 4), (0, 16)): {'bw': 7}, ((1, 4), (16, 4)): {'bw': 7}, ((1, 6), (0, 32)): {'bw': 32}, ((1, 6), (32, 26)): {'bw': 32}, ((1, 7), (0, 32)): {'bw': 2}, ((2, 3), (39, 16)): {'bw': 28}, ((2, 3), (16, 55)): {'bw': 28}, ((2, 4), (39, 4)): {'bw': 16}, ((2, 5), (39, 42)): {'bw': 40}, ((2, 6), (39, 26)): {'bw': 16}, ((3, 6), (55, 26)): {'bw': 2}, ((3, 7), (55, 65)): {'bw': 26}, ((3, 7), (65, 32)): {'bw': 26}, ((4, 5), (4, 22)): {'bw': 48}, ((4, 5), (22, 17)): {'bw': 48}, ((4, 5), (17, 42)): {'bw': 48}, ((4, 6), (4, 81)): {'bw': 49}, ((4, 6), (81, 26)): {'bw': 49}, ((4, 7), (4, 32)): {'bw': 24}, ((5, 7), (42, 73)): {'bw': 11}, ((5, 7), (73, 32)): {'bw': 11}}",1058.0,579.0,489.0,163.0,416,163.0,416,163.0,895,479,0.5472589792060492,227809.65915355264,124670.88152165122,117.83637194863063,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.5472589792060492,0.0,8.0,16.0
7,7,6,3665.0,5641.0,1555102.0756542953,2359828.176203614,0.6497074986704485,0.6589895363297483,28,7,1,157.0,37460,6365,31095,0.15054050447083944,0.11093638313080767,6,932.9520765390874,157.0,8,16,True,"{0: 40, 1: 15, 2: 31, 3: 72, 4: 5, 5: 98, 6: 83, 7: 55}","{(0, 2): [(40, 31)], (0, 3): [(40, 72)], (0, 4): [(40, 22), (22, 5)], (0, 5): [(40, 98)], (0, 7): [(40, 55)], (1, 2): [(15, 24), (24, 31)], (1, 3): [(15, 55), (55, 72)], (1, 4): [(15, 7), (7, 22), (22, 5)], (1, 5): [(15, 57), (57, 98)], (2, 3): [(31, 40), (40, 72)], (2, 5): [(31, 24), (24, 67), (67, 98)], (3, 4): [(72, 26), (26, 5)], (3, 7): [(72, 55)], (4, 7): [(5, 34), (34, 55)], (5, 6): [(98, 25), (25, 83)], (5, 7): [(98, 72), (72, 55)]}","{(0, 40): {'cpu': 8}, (1, 15): {'cpu': 34}, (2, 31): {'cpu': 38}, (3, 72): {'cpu': 48}, (4, 5): {'cpu': 28}, (5, 98): {'cpu': 8}, (6, 83): {'cpu': 25}, (7, 55): {'cpu': 7}}","{((0, 2), (40, 31)): {'bw': 47}, ((0, 3), (40, 72)): {'bw': 37}, ((0, 4), (40, 22)): {'bw': 15}, ((0, 4), (22, 5)): {'bw': 15}, ((0, 5), (40, 98)): {'bw': 1}, ((0, 7), (40, 55)): {'bw': 11}, ((1, 2), (15, 24)): {'bw': 38}, ((1, 2), (24, 31)): {'bw': 38}, ((1, 3), (15, 55)): {'bw': 1}, ((1, 3), (55, 72)): {'bw': 1}, ((1, 4), (15, 7)): {'bw': 19}, ((1, 4), (7, 22)): {'bw': 19}, ((1, 4), (22, 5)): {'bw': 19}, ((1, 5), (15, 57)): {'bw': 42}, ((1, 5), (57, 98)): {'bw': 42}, ((2, 3), (31, 40)): {'bw': 18}, ((2, 3), (40, 72)): {'bw': 18}, ((2, 5), (31, 24)): {'bw': 20}, ((2, 5), (24, 67)): {'bw': 20}, ((2, 5), (67, 98)): {'bw': 20}, ((3, 4), (72, 26)): {'bw': 43}, ((3, 4), (26, 5)): {'bw': 43}, ((3, 7), (72, 55)): {'bw': 11}, ((4, 7), (5, 34)): {'bw': 27}, ((4, 7), (34, 55)): {'bw': 27}, ((5, 6), (98, 25)): {'bw': 30}, ((5, 6), (25, 83)): {'bw': 30}, ((5, 7), (98, 72)): {'bw': 32}, ((5, 7), (72, 55)): {'bw': 32}}",912.0,588.0,588.0,196.0,392,196.0,392,196.0,716,324,0.6447368421052632,850852.2938036477,548575.8210049834,601.508575663359,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6447368421052632,0.0,8.0,16.0
8,8,7,4393.0,6915.0,2036905.8865399004,3202984.8452534233,0.6352856109906001,0.6359399076016354,33,8,1,179.0,36186,6121,30065,0.18310423061524084,0.140385989992852,7,661.818421546161,179.0,8,17,True,"{0: 48, 1: 98, 2: 89, 3: 32, 4: 45, 5: 25, 6: 47, 7: 40}","{(0, 2): [(48, 63), (63, 89)], (0, 3): [(48, 63), (63, 32)], (0, 4): [(48, 26), (26, 45)], (0, 7): [(48, 63), (63, 40)], (1, 2): [(98, 40), (40, 89)], (1, 4): [(98, 26), (26, 45)], (1, 5): [(98, 25)], (1, 7): [(98, 60), (60, 40)], (2, 4): [(89, 0), (0, 52), (52, 45)], (2, 5): [(89, 71), (71, 25)], (2, 6): [(89, 40), (40, 4), (4, 47)], (2, 7): [(89, 40)], (3, 5): [(32, 37), (37, 25)], (3, 6): [(32, 73), (73, 47)], (3, 7): [(32, 22), (22, 40)], (4, 5): [(45, 26), (26, 35), (35, 25)], (5, 6): [(25, 0), (0, 51), (51, 47)]}","{(0, 48): {'cpu': 44}, (1, 98): {'cpu': 13}, (2, 89): {'cpu': 35}, (3, 32): {'cpu': 9}, (4, 45): {'cpu': 33}, (5, 25): {'cpu': 48}, (6, 47): {'cpu': 46}, (7, 40): {'cpu': 16}}","{((0, 2), (48, 63)): {'bw': 6}, ((0, 2), (63, 89)): {'bw': 6}, ((0, 3), (48, 63)): {'bw': 40}, ((0, 3), (63, 32)): {'bw': 40}, ((0, 4), (48, 26)): {'bw': 9}, ((0, 4), (26, 45)): {'bw': 9}, ((0, 7), (48, 63)): {'bw': 37}, ((0, 7), (63, 40)): {'bw': 37}, ((1, 2), (98, 40)): {'bw': 11}, ((1, 2), (40, 89)): {'bw': 11}, ((1, 4), (98, 26)): {'bw': 26}, ((1, 4), (26, 45)): {'bw': 26}, ((1, 5), (98, 25)): {'bw': 25}, ((1, 7), (98, 60)): {'bw': 38}, ((1, 7), (60, 40)): {'bw': 38}, ((2, 4), (89, 0)): {'bw': 46}, ((2, 4), (0, 52)): {'bw': 46}, ((2, 4), (52, 45)): {'bw': 46}, ((2, 5), (89, 71)): {'bw': 49}, ((2, 5), (71, 25)): {'bw': 49}, ((2, 6), (89, 40)): {'bw': 25}, ((2, 6), (40, 4)): {'bw': 25}, ((2, 6), (4, 47)): {'bw': 25}, ((2, 7), (89, 40)): {'bw': 13}, ((3, 5), (32, 37)): {'bw': 50}, ((3, 5), (37, 25)): {'bw': 50}, ((3, 6), (32, 73)): {'bw': 38}, ((3, 6), (73, 47)): {'bw': 38}, ((3, 7), (32, 22)): {'bw': 42}, ((3, 7), (22, 40)): {'bw': 42}, ((4, 5), (45, 26)): {'bw': 24}, ((4, 5), (26, 35)): {'bw': 24}, ((4, 5), (35, 25)): {'bw': 24}, ((5, 6), (25, 0)): {'bw': 5}, ((5, 6), (0, 51)): {'bw': 5}, ((5, 6), (51, 47)): {'bw': 5}}",1274.0,728.0,732.0,244.0,484,244.0,484,244.0,1030,546,0.5714285714285714,843156.6690498091,481803.81088560517,378.1819551692348,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.5714285714285714,0.0,8.0,17.0
9,9,8,4873.0,7684.0,2780903.70406574,4394931.348747945,0.6341749089016138,0.6327524785701103,37,9,1,197.0,35417,5890,29527,0.21393300413719474,0.15576840600428876,8,1549.9954531788326,197.0,8,12,True,"{0: 62, 1: 35, 2: 72, 3: 90, 4: 56, 5: 81, 6: 71, 7: 83}","{(0, 1): [(62, 40), (40, 35)], (0, 6): [(62, 77), (77, 6), (6, 71)], (0, 7): [(62, 83)], (1, 3): [(35, 25), (25, 90)], (1, 4): [(35, 18), (18, 37), (37, 56)], (1, 5): [(35, 26), (26, 81)], (1, 6): [(35, 25), (25, 71)], (2, 4): [(72, 40), (40, 1), (1, 56)], (3, 5): [(90, 81)], (3, 6): [(90, 6), (6, 71)], (3, 7): [(90, 83)], (4, 6): [(56, 70), (70, 15), (15, 71)]}","{(0, 62): {'cpu': 20}, (1, 35): {'cpu': 47}, (2, 72): {'cpu': 23}, (3, 90): {'cpu': 47}, (4, 56): {'cpu': 21}, (5, 81): {'cpu': 12}, (6, 71): {'cpu': 39}, (7, 83): {'cpu': 22}}","{((0, 1), (62, 40)): {'bw': 16}, ((0, 1), (40, 35)): {'bw': 16}, ((0, 6), (62, 77)): {'bw': 4}, ((0, 6), (77, 6)): {'bw': 4}, ((0, 6), (6, 71)): {'bw': 4}, ((0, 7), (62, 83)): {'bw': 46}, ((1, 3), (35, 25)): {'bw': 22}, ((1, 3), (25, 90)): {'bw': 22}, ((1, 4), (35, 18)): {'bw': 45}, ((1, 4), (18, 37)): {'bw': 45}, ((1, 4), (37, 56)): {'bw': 45}, ((1, 5), (35, 26)): {'bw': 10}, ((1, 5), (26, 81)): {'bw': 10}, ((1, 6), (35, 25)): {'bw': 11}, ((1, 6), (25, 71)): {'bw': 11}, ((2, 4), (72, 40)): {'bw': 19}, ((2, 4), (40, 1)): {'bw': 19}, ((2, 4), (1, 56)): {'bw': 19}, ((3, 5), (90, 81)): {'bw': 20}, ((3, 6), (90, 6)): {'bw': 0}, ((3, 6), (6, 71)): {'bw': 0}, ((3, 7), (90, 83)): {'bw': 9}, ((4, 6), (56, 70)): {'bw': 47}, ((4, 6), (70, 15)): {'bw': 47}, ((4, 6), (15, 71)): {'bw': 47}}",769.0,480.0,693.0,231.0,249,231.0,249,231.0,538,289,0.6241872561768531,1191946.5034945223,743997.8175258397,967.4874090062935,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6241872561768531,0.0,8.0,12.0
