v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,v_net_reward,num_interactions,num_placed_nodes,num_routed_links
1,1,1,710.0,1063.0,893825.7695006594,1338220.8351819732,0.6679209783631233,0.6679209783631233,8,0,1,21.0,41405,7268,34137,0.030028026157747245,0.02395997140814865,0,1258.909534507971,21.0,8,17,True,"{0: 39, 1: 26, 2: 40, 3: 86, 4: 1, 5: 32, 6: 98, 7: 81}","{(0, 2): [(39, 40)], (0, 4): [(39, 1)], (0, 6): [(39, 26), (26, 98)], (0, 7): [(39, 81)], (1, 3): [(26, 86)], (1, 4): [(26, 39), (39, 1)], (1, 6): [(26, 5), (5, 98)], (2, 3): [(40, 62), (62, 86)], (2, 4): [(40, 1)], (2, 5): [(40, 4), (4, 32)], (2, 6): [(40, 98)], (2, 7): [(40, 4), (4, 81)], (3, 6): [(86, 9), (9, 98)], (4, 5): [(1, 12), (12, 92), (92, 32)], (4, 6): [(1, 40), (40, 98)], (4, 7): [(1, 2), (2, 81)], (5, 7): [(32, 26), (26, 81)]}","{(0, 39): {'cpu': 16}, (1, 26): {'cpu': 28}, (2, 40): {'cpu': 39}, (3, 86): {'cpu': 16}, (4, 1): {'cpu': 7}, (5, 32): {'cpu': 32}, (6, 98): {'cpu': 49}, (7, 81): {'cpu': 38}}","{((0, 2), (39, 40)): {'bw': 24}, ((0, 4), (39, 1)): {'bw': 29}, ((0, 6), (39, 26)): {'bw': 30}, ((0, 6), (26, 98)): {'bw': 30}, ((0, 7), (39, 81)): {'bw': 5}, ((1, 3), (26, 86)): {'bw': 47}, ((1, 4), (26, 39)): {'bw': 42}, ((1, 4), (39, 1)): {'bw': 42}, ((1, 6), (26, 5)): {'bw': 43}, ((1, 6), (5, 98)): {'bw': 43}, ((2, 3), (40, 62)): {'bw': 45}, ((2, 3), (62, 86)): {'bw': 45}, ((2, 4), (40, 1)): {'bw': 36}, ((2, 5), (40, 4)): {'bw': 6}, ((2, 5), (4, 32)): {'bw': 6}, ((2, 6), (40, 98)): {'bw': 6}, ((2, 7), (40, 4)): {'bw': 28}, ((2, 7), (4, 81)): {'bw': 28}, ((3, 6), (86, 9)): {'bw': 18}, ((3, 6), (9, 98)): {'bw': 18}, ((4, 5), (1, 12)): {'bw': 15}, ((4, 5), (12, 92)): {'bw': 15}, ((4, 5), (92, 32)): {'bw': 15}, ((4, 6), (1, 40)): {'bw': 22}, ((4, 6), (40, 98)): {'bw': 22}, ((4, 7), (1, 2)): {'bw': 40}, ((4, 7), (2, 81)): {'bw': 40}, ((5, 7), (32, 26)): {'bw': 49}, ((5, 7), (26, 81)): {'bw': 49}}",1063.0,710.0,675.0,225.0,485,225.0,485,225.0,838,353,0.6679209783631233,1338220.8351819732,893825.7695006594,840.8520879592281,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6679209783631233,0.0,8.0,17.0
2,2,2,1278.0,2210.0,1201730.7963989773,1959993.8384431892,0.5782805429864254,0.6131298848130586,12,1,1,45.0,40258,7091,33167,0.05365007340184169,0.05169406719085057,1,542.0863149618274,45.0,8,16,True,"{0: 94, 1: 10, 2: 55, 3: 39, 4: 40, 5: 32, 6: 81, 7: 0}","{(0, 1): [(94, 71), (71, 10)], (0, 3): [(94, 26), (26, 39)], (0, 4): [(94, 63), (63, 40)], (0, 5): [(94, 26), (26, 32)], (0, 6): [(94, 83), (83, 81)], (1, 2): [(10, 0), (0, 16), (16, 55)], (1, 6): [(10, 0), (0, 86), (86, 81)], (1, 7): [(10, 32), (32, 0)], (2, 3): [(55, 16), (16, 39)], (2, 5): [(55, 26), (26, 32)], (2, 6): [(55, 29), (29, 39), (39, 81)], (2, 7): [(55, 31), (31, 68), (68, 0)], (3, 7): [(39, 16), (16, 54), (54, 0)], (4, 7): [(40, 22), (22, 0)], (5, 6): [(32, 20), (20, 27), (27, 81)], (5, 7): [(32, 0)]}","{(0, 94): {'cpu': 1}, (1, 10): {'cpu': 34}, (2, 55): {'cpu': 43}, (3, 39): {'cpu': 23}, (4, 40): {'cpu': 9}, (5, 32): {'cpu': 5}, (6, 81): {'cpu': 29}, (7, 0): {'cpu': 33}}","{((0, 1), (94, 71)): {'bw': 11}, ((0, 1), (71, 10)): {'bw': 11}, ((0, 3), (94, 26)): {'bw': 4}, ((0, 3), (26, 39)): {'bw': 4}, ((0, 4), (94, 63)): {'bw': 20}, ((0, 4), (63, 40)): {'bw': 20}, ((0, 5), (94, 26)): {'bw': 10}, ((0, 5), (26, 32)): {'bw': 10}, ((0, 6), (94, 83)): {'bw': 24}, ((0, 6), (83, 81)): {'bw': 24}, ((1, 2), (10, 0)): {'bw': 31}, ((1, 2), (0, 16)): {'bw': 31}, ((1, 2), (16, 55)): {'bw': 31}, ((1, 6), (10, 0)): {'bw': 35}, ((1, 6), (0, 86)): {'bw': 35}, ((1, 6), (86, 81)): {'bw': 35}, ((1, 7), (10, 32)): {'bw': 22}, ((1, 7), (32, 0)): {'bw': 22}, ((2, 3), (55, 16)): {'bw': 13}, ((2, 3), (16, 39)): {'bw': 13}, ((2, 5), (55, 26)): {'bw': 8}, ((2, 5), (26, 32)): {'bw': 8}, ((2, 6), (55, 29)): {'bw': 39}, ((2, 6), (29, 39)): {'bw': 39}, ((2, 6), (39, 81)): {'bw': 39}, ((2, 7), (55, 31)): {'bw': 34}, ((2, 7), (31, 68)): {'bw': 34}, ((2, 7), (68, 0)): {'bw': 34}, ((3, 7), (39, 16)): {'bw': 34}, ((3, 7), (16, 54)): {'bw': 34}, ((3, 7), (54, 0)): {'bw': 34}, ((4, 7), (40, 22)): {'bw': 37}, ((4, 7), (22, 0)): {'bw': 37}, ((5, 6), (32, 20)): {'bw': 42}, ((5, 6), (20, 27)): {'bw': 42}, ((5, 6), (27, 81)): {'bw': 42}, ((5, 7), (32, 0)): {'bw': 27}}",1147.0,568.0,531.0,177.0,391,177.0,391,177.0,970,579,0.4952048823016565,621773.003261216,307905.02689831797,268.4437897980104,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.4952048823016565,0.0,8.0,16.0
3,3,3,1829.0,3108.0,1297416.8248025659,2115939.4890900543,0.5884813384813384,0.6131634819862034,14,2,1,72.0,39360,6903,32457,0.07874015748031493,0.07199428162973553,2,173.65885372702115,72.0,8,18,True,"{0: 32, 1: 1, 2: 98, 3: 0, 4: 65, 5: 26, 6: 45, 7: 39}","{(0, 1): [(32, 92), (92, 12), (12, 1)], (0, 2): [(32, 98)], (0, 3): [(32, 0)], (0, 4): [(32, 65)], (0, 5): [(32, 79), (79, 26)], (0, 7): [(32, 4), (4, 39)], (1, 2): [(1, 12), (12, 5), (5, 98)], (1, 7): [(1, 39)], (2, 3): [(98, 25), (25, 0)], (2, 4): [(98, 32), (32, 65)], (2, 6): [(98, 26), (26, 45)], (2, 7): [(98, 26), (26, 39)], (3, 6): [(0, 52), (52, 45)], (4, 5): [(65, 55), (55, 26)], (4, 6): [(65, 15), (15, 45)], (4, 7): [(65, 39)], (5, 6): [(26, 45)], (6, 7): [(45, 57), (57, 39)]}","{(0, 32): {'cpu': 0}, (1, 1): {'cpu': 50}, (2, 98): {'cpu': 7}, (3, 0): {'cpu': 14}, (4, 65): {'cpu': 45}, (5, 26): {'cpu': 41}, (6, 45): {'cpu': 11}, (7, 39): {'cpu': 20}}","{((0, 1), (32, 92)): {'bw': 27}, ((0, 1), (92, 12)): {'bw': 27}, ((0, 1), (12, 1)): {'bw': 27}, ((0, 2), (32, 98)): {'bw': 22}, ((0, 3), (32, 0)): {'bw': 7}, ((0, 4), (32, 65)): {'bw': 30}, ((0, 5), (32, 79)): {'bw': 35}, ((0, 5), (79, 26)): {'bw': 35}, ((0, 7), (32, 4)): {'bw': 36}, ((0, 7), (4, 39)): {'bw': 36}, ((1, 2), (1, 12)): {'bw': 24}, ((1, 2), (12, 5)): {'bw': 24}, ((1, 2), (5, 98)): {'bw': 24}, ((1, 7), (1, 39)): {'bw': 6}, ((2, 3), (98, 25)): {'bw': 3}, ((2, 3), (25, 0)): {'bw': 3}, ((2, 4), (98, 32)): {'bw': 37}, ((2, 4), (32, 65)): {'bw': 37}, ((2, 6), (98, 26)): {'bw': 2}, ((2, 6), (26, 45)): {'bw': 2}, ((2, 7), (98, 26)): {'bw': 5}, ((2, 7), (26, 39)): {'bw': 5}, ((3, 6), (0, 52)): {'bw': 28}, ((3, 6), (52, 45)): {'bw': 28}, ((4, 5), (65, 55)): {'bw': 47}, ((4, 5), (55, 26)): {'bw': 47}, ((4, 6), (65, 15)): {'bw': 44}, ((4, 6), (15, 45)): {'bw': 44}, ((4, 7), (65, 39)): {'bw': 2}, ((5, 6), (26, 45)): {'bw': 0}, ((6, 7), (45, 57)): {'bw': 8}, ((6, 7), (57, 39)): {'bw': 8}}",898.0,551.0,564.0,188.0,363,188.0,363,188.0,710,347,0.6135857461024499,155945.650646865,95686.02840358866,106.55459733139048,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6135857461024499,0.0,8.0,18.0
4,4,4,2273.0,3846.0,1369147.7279516384,2235167.8821621616,0.5910036401456058,0.61254805013895,18,3,1,93.0,38622,6729,31893,0.10196183104230616,0.08812008577555397,3,161.55608817358706,93.0,8,9,True,"{0: 96, 1: 32, 2: 98, 3: 86, 4: 64, 5: 72, 6: 40, 7: 18}","{(0, 1): [(96, 0), (0, 32)], (0, 3): [(96, 0), (0, 13), (13, 86)], (0, 6): [(96, 61), (61, 40)], (1, 6): [(32, 4), (4, 40)], (1, 7): [(32, 37), (37, 18)], (2, 4): [(98, 25), (25, 64)], (3, 7): [(86, 18)], (4, 5): [(64, 25), (25, 90), (90, 72)], (5, 6): [(72, 40)]}","{(0, 96): {'cpu': 0}, (1, 32): {'cpu': 15}, (2, 98): {'cpu': 23}, (3, 86): {'cpu': 1}, (4, 64): {'cpu': 37}, (5, 72): {'cpu': 49}, (6, 40): {'cpu': 0}, (7, 18): {'cpu': 49}}","{((0, 1), (96, 0)): {'bw': 17}, ((0, 1), (0, 32)): {'bw': 17}, ((0, 3), (96, 0)): {'bw': 50}, ((0, 3), (0, 13)): {'bw': 50}, ((0, 3), (13, 86)): {'bw': 50}, ((0, 6), (96, 61)): {'bw': 50}, ((0, 6), (61, 40)): {'bw': 50}, ((1, 6), (32, 4)): {'bw': 33}, ((1, 6), (4, 40)): {'bw': 33}, ((1, 7), (32, 37)): {'bw': 3}, ((1, 7), (37, 18)): {'bw': 3}, ((2, 4), (98, 25)): {'bw': 39}, ((2, 4), (25, 64)): {'bw': 39}, ((3, 7), (86, 18)): {'bw': 30}, ((4, 5), (64, 25)): {'bw': 26}, ((4, 5), (25, 90)): {'bw': 26}, ((4, 5), (90, 72)): {'bw': 26}, ((5, 6), (72, 40)): {'bw': 22}}",738.0,444.0,522.0,174.0,270,174.0,270,174.0,564,294,0.6016260162601627,119228.39307210725,71730.90314907265,97.19634573045076,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6016260162601627,0.0,8.0,9.0
5,5,5,2733.0,4496.0,1374633.7948513974,2242919.9332161685,0.6078736654804271,0.6128768907413837,22,4,1,122.0,37972,6539,31433,0.1273188309088482,0.10127233738384556,4,11.92623239078019,122.0,8,11,True,"{0: 65, 1: 72, 2: 79, 3: 32, 4: 63, 5: 74, 6: 22, 7: 86}","{(0, 1): [(65, 72)], (0, 3): [(65, 32)], (0, 6): [(65, 32), (32, 22)], (1, 5): [(72, 74)], (1, 7): [(72, 26), (26, 86)], (2, 3): [(79, 32)], (2, 6): [(79, 57), (57, 58), (58, 22)], (3, 6): [(32, 22)], (4, 5): [(63, 50), (50, 74)], (4, 7): [(63, 18), (18, 86)], (6, 7): [(22, 97), (97, 86)]}","{(0, 65): {'cpu': 8}, (1, 72): {'cpu': 15}, (2, 79): {'cpu': 32}, (3, 32): {'cpu': 5}, (4, 63): {'cpu': 50}, (5, 74): {'cpu': 17}, (6, 22): {'cpu': 23}, (7, 86): {'cpu': 40}}","{((0, 1), (65, 72)): {'bw': 33}, ((0, 3), (65, 32)): {'bw': 10}, ((0, 6), (65, 32)): {'bw': 1}, ((0, 6), (32, 22)): {'bw': 1}, ((1, 5), (72, 74)): {'bw': 36}, ((1, 7), (72, 26)): {'bw': 8}, ((1, 7), (26, 86)): {'bw': 8}, ((2, 3), (79, 32)): {'bw': 24}, ((2, 6), (79, 57)): {'bw': 45}, ((2, 6), (57, 58)): {'bw': 45}, ((2, 6), (58, 22)): {'bw': 45}, ((3, 6), (32, 22)): {'bw': 22}, ((4, 5), (63, 50)): {'bw': 7}, ((4, 5), (50, 74)): {'bw': 7}, ((4, 7), (63, 18)): {'bw': 40}, ((4, 7), (18, 86)): {'bw': 40}, ((6, 7), (22, 97)): {'bw': 44}, ((6, 7), (97, 86)): {'bw': 44}}",650.0,460.0,570.0,190.0,270,190.0,270,190.0,460,190,0.7076923076923077,7752.051054007123,5486.066899758887,8.44010292270598,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.7076923076923077,0.0,8.0,11.0
5,5,4,2733.0,4496.0,1374633.7948513974,2242919.9332161685,0.6078736654804271,0.6128768907413837,22,5,0,133.9262323907802,38622,6729,31893,0.10196183104230616,0.08812008577555397,4,11.92623239078019,122.0,8,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
6,6,5,3489.0,6087.0,1402548.2719525942,2301665.876427814,0.5731887629374076,0.6093622390272169,28,6,1,146.0,37031,6571,30460,0.12304817829974646,0.12909220872051463,5,36.923911509519435,146.0,8,18,True,"{0: 43, 1: 97, 2: 88, 3: 58, 4: 20, 5: 94, 6: 40, 7: 24}","{(0, 2): [(43, 20), (20, 4), (4, 88)], (0, 3): [(43, 95), (95, 13), (13, 58)], (0, 4): [(43, 20)], (0, 7): [(43, 2), (2, 1), (1, 24)], (1, 2): [(97, 69), (69, 76), (76, 88)], (1, 4): [(97, 43), (43, 20)], (1, 5): [(97, 22), (22, 5), (5, 94)], (1, 6): [(97, 22), (22, 40)], (1, 7): [(97, 50), (50, 4), (4, 24)], (2, 5): [(88, 94)], (2, 7): [(88, 48), (48, 24)], (3, 4): [(58, 22), (22, 4), (4, 20)], (3, 5): [(58, 5), (5, 94)], (3, 6): [(58, 55), (55, 40)], (3, 7): [(58, 55), (55, 15), (15, 24)], (5, 6): [(94, 63), (63, 40)], (5, 7): [(94, 67), (67, 24)], (6, 7): [(40, 31), (31, 24)]}","{(0, 43): {'cpu': 9}, (1, 97): {'cpu': 37}, (2, 88): {'cpu': 28}, (3, 58): {'cpu': 4}, (4, 20): {'cpu': 6}, (5, 94): {'cpu': 39}, (6, 40): {'cpu': 3}, (7, 24): {'cpu': 32}}","{((0, 2), (43, 20)): {'bw': 37}, ((0, 2), (20, 4)): {'bw': 37}, ((0, 2), (4, 88)): {'bw': 37}, ((0, 3), (43, 95)): {'bw': 28}, ((0, 3), (95, 13)): {'bw': 28}, ((0, 3), (13, 58)): {'bw': 28}, ((0, 4), (43, 20)): {'bw': 33}, ((0, 7), (43, 2)): {'bw': 42}, ((0, 7), (2, 1)): {'bw': 42}, ((0, 7), (1, 24)): {'bw': 42}, ((1, 2), (97, 69)): {'bw': 42}, ((1, 2), (69, 76)): {'bw': 42}, ((1, 2), (76, 88)): {'bw': 42}, ((1, 4), (97, 43)): {'bw': 25}, ((1, 4), (43, 20)): {'bw': 25}, ((1, 5), (97, 22)): {'bw': 47}, ((1, 5), (22, 5)): {'bw': 47}, ((1, 5), (5, 94)): {'bw': 47}, ((1, 6), (97, 22)): {'bw': 14}, ((1, 6), (22, 40)): {'bw': 14}, ((1, 7), (97, 50)): {'bw': 45}, ((1, 7), (50, 4)): {'bw': 45}, ((1, 7), (4, 24)): {'bw': 45}, ((2, 5), (88, 94)): {'bw': 40}, ((2, 7), (88, 48)): {'bw': 21}, ((2, 7), (48, 24)): {'bw': 21}, ((3, 4), (58, 22)): {'bw': 36}, ((3, 4), (22, 4)): {'bw': 36}, ((3, 4), (4, 20)): {'bw': 36}, ((3, 5), (58, 5)): {'bw': 23}, ((3, 5), (5, 94)): {'bw': 23}, ((3, 6), (58, 55)): {'bw': 49}, ((3, 6), (55, 40)): {'bw': 49}, ((3, 7), (58, 55)): {'bw': 33}, ((3, 7), (55, 15)): {'bw': 33}, ((3, 7), (15, 24)): {'bw': 33}, ((5, 6), (94, 63)): {'bw': 41}, ((5, 6), (63, 40)): {'bw': 41}, ((5, 7), (94, 67)): {'bw': 25}, ((5, 7), (67, 24)): {'bw': 25}, ((6, 7), (40, 31)): {'bw': 17}, ((6, 7), (31, 24)): {'bw': 17}}",1591.0,756.0,474.0,158.0,598,158.0,598,158.0,1433,835,0.4751728472658705,58745.94321164542,27914.47710119669,17.545240164171396,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.4751728472658705,0.0,8.0,18.0
7,7,6,4075.0,6990.0,1496002.4927261285,2445674.684206827,0.5829756795422032,0.6116931668740346,33,7,1,172.0,36128,6327,29801,0.15561190444414785,0.14793423874195855,6,159.47819244630458,172.0,8,14,True,"{0: 32, 1: 62, 2: 83, 3: 40, 4: 5, 5: 16, 6: 90, 7: 96}","{(0, 1): [(32, 64), (64, 62)], (0, 2): [(32, 37), (37, 83)], (0, 3): [(32, 73), (73, 40)], (0, 5): [(32, 67), (67, 16)], (0, 6): [(32, 10), (10, 6), (6, 90)], (0, 7): [(32, 10), (10, 96)], (1, 5): [(62, 83), (83, 16)], (1, 6): [(62, 90)], (2, 5): [(83, 16)], (2, 6): [(83, 90)], (3, 5): [(40, 4), (4, 16)], (3, 7): [(40, 98), (98, 96)], (4, 7): [(5, 50), (50, 96)], (5, 6): [(16, 72), (72, 90)]}","{(0, 32): {'cpu': 22}, (1, 62): {'cpu': 40}, (2, 83): {'cpu': 9}, (3, 40): {'cpu': 5}, (4, 5): {'cpu': 43}, (5, 16): {'cpu': 45}, (6, 90): {'cpu': 46}, (7, 96): {'cpu': 34}}","{((0, 1), (32, 64)): {'bw': 3}, ((0, 1), (64, 62)): {'bw': 3}, ((0, 2), (32, 37)): {'bw': 2}, ((0, 2), (37, 83)): {'bw': 2}, ((0, 3), (32, 73)): {'bw': 43}, ((0, 3), (73, 40)): {'bw': 43}, ((0, 5), (32, 67)): {'bw': 50}, ((0, 5), (67, 16)): {'bw': 50}, ((0, 6), (32, 10)): {'bw': 37}, ((0, 6), (10, 6)): {'bw': 37}, ((0, 6), (6, 90)): {'bw': 37}, ((0, 7), (32, 10)): {'bw': 14}, ((0, 7), (10, 96)): {'bw': 14}, ((1, 5), (62, 83)): {'bw': 9}, ((1, 5), (83, 16)): {'bw': 9}, ((1, 6), (62, 90)): {'bw': 10}, ((2, 5), (83, 16)): {'bw': 3}, ((2, 6), (83, 90)): {'bw': 49}, ((3, 5), (40, 4)): {'bw': 5}, ((3, 5), (4, 16)): {'bw': 5}, ((3, 7), (40, 98)): {'bw': 25}, ((3, 7), (98, 96)): {'bw': 25}, ((4, 7), (5, 50)): {'bw': 46}, ((4, 7), (50, 96)): {'bw': 46}, ((5, 6), (16, 72)): {'bw': 46}, ((5, 6), (72, 90)): {'bw': 46}}",903.0,586.0,732.0,244.0,342,244.0,342,244.0,659,317,0.6489479512735327,144008.80777901303,93454.22077353449,103.49304626083553,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.6489479512735327,0.0,8.0,14.0
7,7,5,4075.0,6990.0,1496002.4927261285,2445674.684206827,0.5829756795422032,0.6116931668740346,33,8,0,182.92391150951943,37719,6485,31234,0.13452555718670756,0.10696211579699788,5,36.923911509519435,146.0,8,18,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,,,
8,8,6,4571.0,7848.0,1733011.300340649,2855661.694152913,0.5824413863404689,0.6068685600570481,38,9,1,195.0,36861,6288,30573,0.16081676231149078,0.12586132952108653,7,477.84033793250086,195.0,8,14,True,"{0: 17, 1: 50, 2: 86, 3: 77, 4: 62, 5: 12, 6: 3, 7: 5}","{(0, 2): [(17, 2), (2, 81), (81, 86)], (0, 3): [(17, 42), (42, 6), (6, 77)], (0, 6): [(17, 3)], (1, 5): [(50, 5), (5, 12)], (1, 7): [(50, 5)], (2, 3): [(86, 77)], (2, 4): [(86, 64), (64, 62)], (2, 5): [(86, 18), (18, 12)], (2, 6): [(86, 18), (18, 8), (8, 3)], (3, 5): [(77, 6), (6, 42), (42, 12)], (3, 6): [(77, 62), (62, 81), (81, 3)], (4, 5): [(62, 56), (56, 28), (28, 12)], (5, 7): [(12, 5)], (6, 7): [(3, 8), (8, 5)]}","{(0, 17): {'cpu': 15}, (1, 50): {'cpu': 22}, (2, 86): {'cpu': 16}, (3, 77): {'cpu': 36}, (4, 62): {'cpu': 1}, (5, 12): {'cpu': 50}, (6, 3): {'cpu': 27}, (7, 5): {'cpu': 30}}","{((0, 2), (17, 2)): {'bw': 36}, ((0, 2), (2, 81)): {'bw': 36}, ((0, 2), (81, 86)): {'bw': 36}, ((0, 3), (17, 42)): {'bw': 9}, ((0, 3), (42, 6)): {'bw': 9}, ((0, 3), (6, 77)): {'bw': 9}, ((0, 6), (17, 3)): {'bw': 17}, ((1, 5), (50, 5)): {'bw': 6}, ((1, 5), (5, 12)): {'bw': 6}, ((1, 7), (50, 5)): {'bw': 10}, ((2, 3), (86, 77)): {'bw': 46}, ((2, 4), (86, 64)): {'bw': 32}, ((2, 4), (64, 62)): {'bw': 32}, ((2, 5), (86, 18)): {'bw': 7}, ((2, 5), (18, 12)): {'bw': 7}, ((2, 6), (86, 18)): {'bw': 28}, ((2, 6), (18, 8)): {'bw': 28}, ((2, 6), (8, 3)): {'bw': 28}, ((3, 5), (77, 6)): {'bw': 34}, ((3, 5), (6, 42)): {'bw': 34}, ((3, 5), (42, 12)): {'bw': 34}, ((3, 6), (77, 62)): {'bw': 4}, ((3, 6), (62, 81)): {'bw': 4}, ((3, 6), (81, 3)): {'bw': 4}, ((4, 5), (62, 56)): {'bw': 36}, ((4, 5), (56, 28)): {'bw': 36}, ((4, 5), (28, 12)): {'bw': 36}, ((5, 7), (12, 5)): {'bw': 11}, ((6, 7), (3, 8)): {'bw': 23}, ((6, 7), (8, 5)): {'bw': 23}}",858.0,496.0,591.0,197.0,299,197.0,299,197.0,661,362,0.578088578088578,409987.00994608575,237008.80761452042,276.2340415087651,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],0.578088578088578,0.0,8.0,14.0
